Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N403,96286.0,66164.75,55,41,108179,69156,0,0
N1810,139501.125,98999.25,79,60,146545,102497,0,0
N3216,69565.75,48575.25,44,26,68842,49059,0,0
N340,59030.875,30795.125,71,20,70450,35248,0,0
N679,117269.25,79678.125,67,45,130603,84179,0,0
N760,122103.125,83732.5,73,46,134741,88519,0,0
N2661,98803.0,70694.75,58,40,99881,71955,0,0
N952,64541.75,36293.0,43,20,78580,42468,0,0
N74,69807.0,49686.5,40,34,77698,50627,0,0
N1308,142295.75,101605.75,82,60,151346,106711,0,0
N2096,67976.125,43398.625,44,28,77871,50756,0,0
N1959,69456.0,43395.625,50,28,80501,50975,0,0
N862,62707.25,35387.0,41,21,76327,41299,0,0
N1620,144228.75,102929.625,82,64,152513,107143,0,0
N1242,140663.25,100287.25,82,57,149698,105415,0,0
N2136,67608.625,43345.125,44,29,77337,50651,0,0
N3098,75666.25,53348.25,44,30,75183,54019,0,0
N3413,59133.75,40687.25,37,24,58306,40857,0,0
N758,122079.375,83658.5,73,46,134780,88449,0,0
N3328,63263.75,43744.0,40,26,62469,44098,0,0
N3284,65702.25,45541.75,41,26,64923,45970,0,0
N790,122613.875,84987.0,73,46,134143,89882,0,0
N1399,144447.5,103311.375,83,62,153480,108349,0,0
N3082,59263.75,40672.75,34,23,65400,46384,0,0
N2644,99924.75,71463.25,59,40,101118,72736,0,0
N1429,145181.125,103813.0,85,65,154179,108768,0,0
N2004,132104.25,93652.875,77,57,137588,96290,0,0
N1301,142125.25,101455.0,81,60,151191,106579,0,0
N1275,69383.75,39095.25,47,26,84454,45978,0,0
N1368,143795.375,102831.625,83,61,152821,107904,0,0
N1009,131274.75,92959.625,81,52,140305,98038,0,0
N2445,109847.5,78291.75,65,46,112117,79755,0,0
N2251,66962.25,43327.625,47,28,76347,50408,0,0
N1713,141822.5,100935.875,79,62,149522,104831,0,0
N2677,97970.75,70120.5,57,39,98972,71385,0,0
N3270,66635.25,46253.25,41,26,65864,46690,0,0
N1488,146750.5,104917.125,85,66,155747,109782,0,0
N2972,82840.5,58916.25,50,33,82736,59829,0,0
N1879,70957.75,43244.125,51,30,83406,51050,0,0
N2248,118332.25,84122.0,69,52,121538,85643,0,0
N2813,90899.5,65017.5,53,36,91305,66235,0,0
N164,78810.25,54617.75,43,35,89344,56206,0,0
N1326,142757.75,102000.75,83,60,151784,107074,0,0
N2642,100072.5,71562.5,59,40,101282,72840,0,0
N2894,86792.5,61971.75,51,33,86923,63033,0,0
N166,62788.75,29182.875,126,16,73206,33093,0,0
N2391,112351.5,80052.5,66,48,114865,81479,0,0
N1356,143407.375,102540.875,83,61,152424,107599,0,0
N213,82554.75,57173.5,45,38,93521,59052,0,0
N3397,55248.25,38300.625,33,21,60142,42804,0,0
N2398,111927.0,79744.5,66,47,114403,81193,0,0
N3240,68336.25,47625.0,43,26,67576,48061,0,0
N3289,56906.75,39329.375,33,20,62284,44325,0,0
N42,65193.25,28024.875,159,14,75010,31641,0,0
N1598,144786.0,103329.625,85,64,153220,107668,0,0
N3027,59875.25,40980.375,34,23,66240,46849,0,0
N2845,89109.0,63659.0,53,36,89409,64856,0,0
N2,62414.75,46436.5,35,31,67243,47019,0,0
N2433,110403.0,78680.5,66,46,112725,80139,0,0
N3076,77056.5,54461.75,45,30,76624,55116,0,0
N2177,122872.25,87254.0,71,53,126808,89037,0,0
N1791,139973.5,99356.125,80,60,147142,102931,0,0
N1800,139754.25,99188.375,80,60,146873,102731,0,0
N273,87171.0,60390.75,49,38,98433,62579,0,0
N3174,58240.75,40123.125,32,20,64041,45544,0,0
N2724,95552.0,68491.75,55,39,96300,69686,0,0
N2371,113315.0,80703.75,67,49,115935,82146,0,0
N2831,89897.75,64260.0,53,36,90239,65456,0,0
N2606,102035.75,72901.0,60,42,103489,74240,0,0
N2027,130726.25,92703.125,76,56,136010,95229,0,0
N1068,134182.5,95141.0,81,52,143258,100275,0,0
N1731,141287.5,100432.125,78,63,148831,104214,0,0
N915,126823.25,89677.875,76,48,135869,94720,0,0
N1316,142543.125,101819.375,83,60,151584,106909,0,0
N1050,65970.0,36971.75,43,21,80365,43403,0,0
N2691,97366.25,69702.5,56,39,98310,70964,0,0
N1449,145549.5,104054.125,84,65,154547,108992,0,0
N3056,78034.25,55242.75,47,30,77640,55896,0,0
N1129,136506.375,96937.75,82,52,145610,102046,0,0
N1811,71942.0,43079.75,50,31,85366,51001,0,0
N1640,74097.0,42466.75,47,30,89956,50322,0,0
N2173,123126.875,87426.875,71,54,127102,89230,0,0
N2650,99479.25,71169.5,59,40,100620,72423,0,0
N953,64599.5,36322.875,44,20,78646,42503,0,0
N552,107605.0,73218.0,65,45,120344,77088,0,0
N1276,141465.5,100918.875,83,59,150525,106036,0,0
N1748,140817.25,100046.25,78,62,148207,103727,0,0
N648,115048.0,78129.125,66,45,128263,82503,0,0
N162,78577.75,54482.75,43,35,89064,56040,0,0
N1383,144066.25,103039.625,83,62,153111,108116,0,0
N594,110766.25,75242.875,66,45,123730,79356,0,0
N2218,120128.375,85359.75,71,52,123622,86959,0,0
N2460,108983.75,77700.5,64,45,111132,79131,0,0
N94,72046.75,50827.5,41,34,80736,51853,0,0
N2135,125653.375,89205.125,74,54,130051,91204,0,0
N533,106246.25,72378.375,64,43,118897,76122,0,0
N457,100501.25,68702.0,57,42,112772,72113,0,0
N2302,116056.5,82541.75,68,52,118971,84035,0,0
N923,127101.0,89904.375,76,48,136106,94934,0,0
N1698,142277.0,101359.875,80,64,150105,105345,0,0
N873,125170.75,88274.125,76,48,134632,93331,0,0
N801,61664.0,34908.75,42,20,74943,40549,0,0
N1922,70350.75,43351.25,51,29,82188,51038,0,0
N177,80083.0,55470.25,44,36,90804,57117,0,0
N1908,70501.25,43348.125,51,29,82479,51045,0,0
N3222,69338.75,48405.25,44,26,68602,48867,0,0
N1771,73008.5,42973.5,48,31,87443,50942,0,0
N627,113386.0,76968.0,66,45,126508,81243,0,0
N2851,88880.75,63499.5,53,36,89160,64676,0,0
N408,57704.625,31319.0,55,20,69411,35950,0,0
N1315,142500.875,101782.875,83,60,151544,106876,0,0
N2889,87182.5,62265.0,51,34,87338,63341,0,0
N933,64100.0,36082.5,44,19,78026,42186,0,0
N335,90971.5,62810.25,51,38,102481,65294,0,0
N2995,81339.75,57779.25,50,33,81132,58577,0,0
N3132,58756.75,40396.625,33,22,64730,45980,0,0
N2263,117516.25,83561.5,69,52,120575,85046,0,0
N1209,139374.625,99247.0,83,55,148450,104371,0,0
N2929,85237.5,60797.25,51,33,85263,61779,0,0
N2395,112069.0,79849.0,66,47,114557,81289,0,0
N2403,65567.75,43067.125,42,26,74261,49850,0,0
N1314,142458.375,101745.625,83,60,151504,106843,0,0
N1780,72729.5,42999.5,48,31,86901,50958,0,0
N106,73185.75,51410.5,41,35,82257,52518,0,0
N1494,146844.25,104974.125,85,66,155858,109848,0,0
N2513,64627.0,42875.75,44,26,72846,49489,0,0
N75,69960.25,49764.25,40,34,77908,50708,0,0
N2501,107221.0,76475.25,64,45,109206,77898,0,0
N1820,139108.0,98706.375,79,61,146052,102149,0,0
N1559,145833.625,104070.75,85,65,154528,108628,0,0
N1633,143913.25,102686.375,82,64,152137,106871,0,0
N2638,100364.5,71749.0,59,41,101610,73046,0,0
N2932,85080.75,60672.0,51,33,85097,61649,0,0
N2228,119508.5,84928.75,70,52,122903,86504,0,0
N926,127243.5,90018.625,76,48,136231,95042,0,0
N874,125228.0,88325.625,76,48,134668,93386,0,0
N2216,120213.875,85414.25,71,52,123725,87024,0,0
N85,71010.5,50280.25,41,34,79348,51279,0,0
N1659,143265.5,102183.875,80,63,151342,106303,0,0
N2057,129202.25,91695.125,74,56,134231,94052,0,0
N724,120602.375,81929.5,72,46,134119,86637,0,0
N2069,128956.25,91530.125,74,56,133937,93852,0,0
N2999,60176.0,41151.125,34,23,66632,47066,0,0
N3318,56618.25,39131.625,31,20,61926,44067,0,0
N2585,102994.25,73566.75,62,42,104544,74916,0,0
N1718,141684.5,100803.875,79,62,149342,104667,0,0
N2622,101283.75,72354.75,60,42,102674,73720,0,0
N3428,54749.25,37995.625,34,20,59510,42362,0,0
N1099,66728.625,37399.125,44,21,81270,43925,0,0
N3245,68029.25,47380.25,43,26,67264,47811,0,0
N2165,123788.875,87874.125,71,54,127886,89750,0,0
N1852,138206.625,98061.0,78,61,144845,101283,0,0
N569,108974.0,74116.875,66,45,121794,78060,0,0
N2443,109987.0,78387.75,65,46,112270,79851,0,0
N3077,76973.75,54393.25,45,30,76539,55051,0,0
N2123,126148.25,89538.375,74,55,130651,91610,0,0
N2312,115467.5,82150.25,68,51,118314,83623,0,0
N1334,70009.375,39551.5,47,26,85165,46510,0,0
N3186,58108.5,40053.875,32,20,63867,45430,0,0
N3415,54947.25,38105.625,34,20,59762,42542,0,0
N1935,135524.5,96031.875,78,58,141468,98958,0,0
N1345,70306.25,39750.0,47,26,85522,46776,0,0
N3023,79801.25,56578.75,48,31,79515,57327,0,0
N3382,60890.25,41986.25,37,24,60064,42211,0,0
N2151,124639.375,88490.375,73,54,128862,90403,0,0
N1195,138748.0,98748.125,84,53,147823,103858,0,0
N2623,63608.375,42604.75,40,24,71380,49090,0,0
N1113,135836.5,96419.875,82,52,144938,101560,0,0
N1539,72783.125,41460.625,46,31,88416,48988,0,0
N2906,86484.0,61745.0,51,33,86591,62785,0,0
N3128,74144.75,52169.0,44,29,73596,52802,0,0
N3162,58426.5,40233.625,32,21,64273,45692,0,0
N3031,79640.0,56460.25,48,31,79343,57195,0,0
N1860,71174.0,43196.5,50,30,83846,51042,0,0
N2355,65925.5,43154.875,44,26,74783,49982,0,0
N2441,65285.0,42967.625,44,27,73856,49749,0,0
N3290,65393.25,45325.0,41,26,64603,45730,0,0
N3305,64370.5,44580.5,40,26,63575,44952,0,0
N3374,61193.0,42213.25,37,25,60371,42453,0,0
N459,100618.875,68783.75,57,42,112893,72191,0,0
N1827,71884.25,43091.125,50,31,85244,51004,0,0
N3223,69262.75,48349.5,44,26,68522,48805,0,0
N2458,65223.0,42956.625,44,27,73766,49727,0,0
N2351,65973.375,43144.625,45,26,74867,50004,0,0
N316,59546.625,30594.875,79,20,70833,34968,0,0
N3057,59535.5,40790.375,34,23,65792,46601,0,0
N1432,145299.75,103890.875,85,65,154292,108834,0,0
N1114,135897.0,96468.75,82,52,145000,101603,0,0
N1131,67347.0,37772.75,44,21,82014,44357,0,0
N715,60271.5,34125.875,40,19,73244,39629,0,0
N2656,99104.25,70910.0,59,40,100207,72163,0,0
N3329,56393.0,39010.375,32,20,61624,43852,0,0
N615,112248.0,76195.0,66,45,125304,80414,0,0
N302,88488.5,61220.75,50,38,99847,63524,0,0
N618,112586.0,76418.0,66,45,125668,80661,0,0
N187,62496.75,29297.875,122,16,72995,33261,0,0
N3119,74548.75,52499.25,44,29,74009,53122,0,0
N1037,65754.5,36876.875,44,20,80087,43259,0,0
N2822,62106.0,42104.875,39,24,69245,48355,0,0
N820,62003.0,35071.5,41,20,75383,40789,0,0
N2980,60329.0,41215.375,33,23,66853,47190,0,0
N11,63635.5,46950.0,36,32,69000,47577,0,0
N3140,73516.75,51678.0,44,29,72940,52290,0,0
N657,59026.0,33463.75,37,19,71727,38797,0,0
N3206,70109.75,49008.5,44,27,69402,49505,0,0
N3378,61119.0,42160.25,37,25,60294,42392,0,0
N267,86623.5,60019.5,49,38,97855,62184,0,0
N1814,139372.0,98906.625,79,61,146380,102378,0,0
N1339,70178.25,39664.25,47,26,85369,46662,0,0
N1310,142378.25,101675.25,82,60,151426,106777,0,0
N15,64147.5,47165.75,37,32,69739,47817,0,0
N1020,65524.5,36761.75,44,20,79811,43115,0,0
N592,58010.75,32965.0,36,21,70473,38121,0,0
N1004,65255.75,36636.125,44,20,79466,42935,0,0
N1446,145517.0,104036.5,84,65,154513,108969,0,0
N414,57559.875,31391.5,52,20,69289,36028,0,0
N1721,141617.5,100732.75,79,62,149252,104585,0,0
N1057,133586.625,94696.0,82,52,142641,99795,0,0
N2982,82134.25,58383.25,50,33,81979,59237,0,0
N761,122126.25,83799.375,73,45,134703,88591,0,0
N2657,99031.75,70862.75,58,40,100127,72111,0,0
N1605,144564.75,103172.125,83,65,152936,107456,0,0
N3421,58607.25,40321.5,37,24,57769,40451,0,0
N2268,117320.0,83431.0,69,52,120356,84908,0,0
N3346,62411.25,43120.0,38,25,61607,43429,0,0
N2548,104832.25,74842.5,63,44,106566,76212,0,0
N2787,92051.5,65897.75,54,37,92535,67118,0,0
N102,72908.0,51268.75,41,35,81884,52350,0,0
N2512,106721.75,76139.5,64,45,108654,77548,0,0
N565,108633.0,73901.75,66,45,121431,77817,0,0
N2960,60492.25,41304.625,33,23,67069,47311,0,0
N1101,135481.5,96159.875,82,52,144566,101290,0,0
N2603,63808.0,42658.75,41,24,71676,49178,0,0
N892,125978.0,88992.125,77,48,135182,94031,0,0
N1960,69407.75,43385.875,50,28,80421,50971,0,0
N1845,138384.0,98189.875,78,61,145081,101447,0,0
N505,103664.0,70716.125,59,43,116156,74295,0,0
N2874,61630.25,41929.875,39,23,68560,48073,0,0
N721,120277.25,81716.125,72,46,133771,86391,0,0
N2439,110194.5,78532.25,66,46,112497,79995,0,0
N158,62869.25,29155.125,127,16,73259,33051,0,0
N1985,133310.75,94476.875,77,57,138956,97228,0,0
N1486,146685.625,104876.25,85,66,155673,109734,0,0
N1666,74250.75,42575.5,47,30,90140,50486,0,0
N2436,110332.5,78628.25,66,46,112649,80091,0,0
N1300,142089.5,101427.5,81,59,151152,106548,0,0
N824,62061.0,35095.0,41,20,75456,40829,0,0
N869,125011.5,88132.125,76,48,134530,93166,0,0
N1851,71341.75,43166.25,50,31,84184,51031,0,0
N401,96062.5,66034.25,55,41,107937,69002,0,0
N1661,143183.5,102113.375,80,63,151248,106237,0,0
N2078,128528.75,91203.125,74,55,133447,93514,0,0
N2378,112899.5,80415.5,67,48,115479,81863,0,0
N3198,70498.75,49324.75,44,27,69799,49823,0,0
N1872,71009.0,43227.625,51,30,83514,51048,0,0
N1636,73942.75,42347.0,47,30,89774,50158,0,0
N645,114823.25,77972.375,66,45,128029,82335,0,0
N2912,86169.25,61503.75,51,33,86259,62537,0,0
N20,65737.75,27758.875,167,14,75426,31273,0,0
N702,118965.625,80869.5,70,45,132367,85409,0,0
N3159,58508.75,40272.875,32,21,64389,45766,0,0
N2337,66126.5,43192.375,45,27,75082,50053,0,0
N560,57447.75,32701.0,36,21,69762,37744,0,0
N1482,146528.25,104751.375,85,66,155527,109638,0,0
N2241,67076.25,43312.375,47,29,76537,50457,0,0
N2504,107079.0,76377.0,64,45,109050,77798,0,0
N2011,68878.5,43355.0,49,27,79486,50921,0,0
N3360,55772.0,38619.125,32,20,60830,43290,0,0
N836,123785.5,86833.625,76,47,133995,91803,0,0
N2299,66484.0,43294.625,45,28,75609,50199,0,0
N276,87387.25,60528.25,49,38,98667,62737,0,0
N2689,97514.25,69799.0,56,39,98476,71070,0,0
N799,122872.375,85488.75,74,46,134012,90410,0,0
N1587,145141.125,103584.625,85,64,153652,107973,0,0
N471,101397.0,69278.125,58,43,113738,72735,0,0
N976,129628.5,91768.375,79,50,138617,96834,0,0
N1495,146878.5,104995.125,85,66,155895,109869,0,0
N3010,80455.75,57096.5,50,31,80197,57855,0,0
N1956,69504.75,43405.375,50,28,80582,50979,0,0
N521,105116.625,71643.0,62,43,117701,75322,0,0
N875,125288.5,88380.125,76,48,134705,93441,0,0
N1211,68411.375,38411.25,44,24,83313,45156,0,0
N230,61371.5,29775.375,105,20,72171,33914,0,0
N2025,130904.5,92826.375,76,56,136210,95361,0,0
N1473,146269.25,104556.125,84,66,155277,109473,0,0
N141,76408.75,53203.25,42,35,86387,54530,0,0
N1940,69954.0,43359.5,51,29,81444,51009,0,0
N249,85216.25,59046.75,48,38,96365,61139,0,0
N2532,105634.75,75391.75,64,44,107453,76784,0,0
N337,91085.75,62887.25,51,38,102602,65375,0,0
N2310,115598.75,82237.75,68,52,118460,83713,0,0
N3215,57733.25,39878.375,32,20,63345,45088,0,0
N37,65322.75,27933.875,161,14,75114,31549,0,0
N3390,60351.75,41563.25,37,24,59532,41786,0,0
N2427,110678.5,78867.75,66,46,113031,80331,0,0
N1186,68029.125,38144.125,43,23,82867,44864,0,0
N3277,66094.25,45838.0,41,26,65318,46270,0,0
N855,124362.5,87471.875,77,48,134202,92488,0,0
N2815,62169.5,42125.125,39,24,69343,48393,0,0
N2679,97816.25,70008.5,57,39,98806,71281,0,0
N613,58450.25,33165.75,37,20,71025,38417,0,0
N2471,108500.75,77373.75,64,45,110599,78788,0,0
N1296,142017.125,101368.875,81,59,151074,106480,0,0
N2687,63154.5,42467.625,41,25,70777,48908,0,0
N717,120061.375,81579.5,72,45,133539,86229,0,0
N1479,72023.125,40886.125,46,30,87568,48314,0,0
N898,63277.5,35653.125,42,21,77051,41678,0,0
N3069,77304.75,54667.25,45,30,76879,55311,0,0
N219,61651.75,29655.375,109,18,72375,33755,0,0
N690,59779.0,33868.25,39,19,72633,39301,0,0
N3431,58142.25,39978.75,37,24,57307,40103,0,0
N2399,111856.0,79692.25,66,47,114326,81145,0,0
N2686,63232.5,42512.5,41,24,70827,48925,0,0
N3271,66560.25,46199.5,41,26,65786,46630,0,0
N3306,64294.5,44527.5,40,26,63496,44891,0,0
N518,104891.75,71493.625,62,43,117463,75163,0,0
N3345,56107.0,38826.625,33,20,61262,43594,0,0
N3075,59382.0,40730.375,34,23,65568,46477,0,0
N1877,137299.75,97385.125,76,61,143706,100515,0,0
N1843,71510.25,43119.875,50,31,84529,51022,0,0
N1992,69033.0,43361.125,49,28,79756,50935,0,0
N1194,138692.75,98701.125,84,53,147770,103814,0,0
N1732,74094.25,42868.5,48,32,89607,50861,0,0
N663,59087.75,33489.0,37,19,71803,38839,0,0
N1490,146813.0,104955.875,85,66,155821,109827,0,0
N3239,68415.75,47691.5,43,26,67655,48123,0,0
N2872,87801.0,62720.0,53,35,87998,63830,0,0
N2888,61330.5,41757.0,38,22,68175,47883,0,0
N861,124625.5,87767.125,77,48,134318,92778,0,0
N2987,81743.5,58094.25,50,33,81557,58907,0,0
N184,80754.25,55931.5,45,37,91549,57616,0,0
N1590,145063.25,103529.625,83,64,153560,107905,0,0
N2671,98348.5,70376.25,57,40,99387,71643,0,0
N3294,65078.75,45092.25,40,26,64288,45490,0,0
N535,106473.75,72518.375,64,44,119137,76280,0,0
N234,61305.25,29808.625,104,20,72120,33954,0,0
N132,76029.5,52993.25,42,35,85904,54278,0,0
N2407,111573.0,79483.25,66,47,114020,80953,0,0
N1930,135705.75,96169.875,77,58,141683,99105,0,0
N656,115715.5,78602.0,66,45,128965,83007,0,0
N1974,133995.25,94975.75,77,57,139724,97764,0,0
N310,59688.75,30532.125,81,20,70943,34888,0,0
N693,59834.75,33887.25,39,19,72709,39342,0,0
N321,90061.75,62220.25,50,38,101517,64646,0,0
N2257,117881.25,83810.0,69,52,121003,85310,0,0
N1102,66832.875,37464.625,44,21,81394,43997,0,0
N229,61436.25,29735.875,106,19,72222,33876,0,0
N2780,92510.0,66245.25,55,37,93021,67467,0,0
N3419,58758.25,40426.0,37,24,57923,40567,0,0
N3164,72294.25,50753.5,44,29,71644,51268,0,0
N1776,140181.5,99526.0,79,60,147409,103131,0,0
N1696,142349.75,101425.875,79,64,150197,105421,0,0
N3153,72751.75,51105.5,44,29,72125,51650,0,0
N3352,62180.0,42947.25,38,25,61373,43246,0,0
N1202,68317.875,38336.25,44,24,83205,45081,0,0
N686,117826.5,80057.125,69,45,131189,84589,0,0
N2776,92813.5,66471.0,55,38,93346,67693,0,0
N2309,66454.5,43278.375,45,28,75572,50188,0,0
N1675,74434.375,42713.75,47,31,90370,50687,0,0
N2209,67286.875,43337.125,45,29,76845,50526,0,0
N1548,146064.375,104253.25,85,65,154826,108873,0,0
N419,57398.25,31427.625,50,20,69165,36106,0,0
N765,61181.75,34614.5,42,20,74366,40229,0,0
N1558,73076.125,41679.625,47,30,88756,49270,0,0
N49,67765.25,48715.5,38,34,74884,49574,0,0
N3429,58293.25,40083.25,37,24,57461,40219,0,0
N80,64231.5,28531.125,145,15,74273,32249,0,0
N2919,85855.75,61264.75,51,33,85927,62289,0,0
N1260,69049.625,38869.0,47,25,84059,45680,0,0
N2728,62815.25,42368.375,41,25,70277,48749,0,0
N2190,122013.75,86633.25,71,53,125828,88387,0,0
N548,57060.0,32511.125,35,21,69292,37498,0,0
N3025,79721.25,56520.5,48,31,79429,57261,0,0
N3033,59699.75,40873.625,34,23,66016,46725,0,0
N2632,100657.25,71939.0,60,41,101936,73254,0,0
N1035,132675.75,94018.625,81,52,141710,99096,0,0
N380,94276.625,64910.75,54,40,106037,67738,0,0
N1614,144340.25,103008.625,83,64,152652,107248,0,0
N2119,126317.75,89653.625,74,55,130851,91746,0,0
N1283,141690.125,101097.375,82,59,150746,106211,0,0
N1387,70944.625,40186.875,47,28,86287,47347,0,0
N426,97840.0,67107.0,55,41,109860,70243,0,0
N1704,142134.75,101234.875,80,64,149925,105193,0,0
N2915,60871.0,41526.875,35,23,67556,47562,0,0
N2954,83557.25,59474.5,50,33,83493,60414,0,0
N358,92513.875,63774.75,53,39,104155,66426,0,0
N3259,67422.25,46904.75,41,26,66644,47307,0,0
N1939,135355.75,95915.875,78,58,141274,98828,0,0
N1804,139625.75,99084.375,79,59,146710,102616,0,0
N1668,74288.75,42607.75,47,30,90186,50527,0,0
N483,56059.25,31937.5,35,21,68057,36768,0,0
N794,122740.125,85236.25,73,46,134072,90146,0,0
N2705,96459.5,69097.25,56,39,97305,70328,0,0
N1222,68499.75,38469.5,46,24,83418,45232,0,0
N2763,93641.0,67074.0,55,39,94245,68311,0,0
N1561,145793.25,104037.125,85,65,154483,108593,0,0
N1412,71228.375,40358.125,48,29,86633,47610,0,0
N779,61359.5,34719.0,42,20,74582,40349,0,0
N538,106694.25,72651.875,64,44,119378,76442,0,0
N1172,137885.25,98037.625,83,53,146981,103164,0,0
N1988,133053.5,94307.75,77,57,138666,97027,0,0
N295,60099.75,30310.625,87,20,71257,34648,0,0
N364,92949.375,64048.0,53,39,104625,66751,0,0
N361,92732.375,63911.25,53,39,104391,66588,0,0
N2300,116186.5,82626.25,68,52,119117,84127,0,0
N2739,94701.75,67850.25,55,39,95393,69081,0,0
N3014,80215.75,56913.0,49,31,79943,57657,0,0
N1824,138949.125,98595.5,79,61,145836,101997,0,0
N963,128917.25,91262.5,78,50,137888,96304,0,0
N1751,140729.5,99966.75,78,61,148100,103649,0,0
N34,65989.5,47946.5,37,33,72378,48695,0,0
N2346,66064.125,43167.5,45,27,74996,50033,0,0
N644,114713.0,77894.125,66,45,127912,82251,0,0
N1059,133711.5,94786.625,82,52,142769,99891,0,0
N735,121589.375,82600.0,73,46,135161,87377,0,0
N2543,105128.25,75055.75,63,44,106888,76420,0,0
N1861,137917.0,97825.875,77,61,144493,101038,0,0
N564,108519.25,73825.0,66,45,121310,77736,0,0
N1970,69229.0,43361.5,49,28,80116,50955,0,0
N1386,70903.125,40159.625,47,28,86236,47309,0,0
N2006,132018.5,93590.125,77,57,137490,96223,0,0
N1918,135983.0,96374.375,77,58,142031,99351,0,0
N2706,96382.5,69043.0,56,39,97221,70275,0,0
N668,116708.5,79285.625,67,45,130016,83763,0,0
N3274,66324.25,46010.75,41,26,65552,46450,0,0
N1063,133887.25,94914.75,81,52,142958,100035,0,0
N586,57881.0,32893.5,36,21,70315,38036,0,0
N2801,91359.5,65370.25,53,36,91795,66589,0,0
N3228,69032.25,48171.5,44,26,68285,48619,0,0
N422,57242.25,31470.125,48,20,69041,36184,0,0
N678,59519.5,33703.5,38,19,72332,39133,0,0
N199,81827.75,56685.25,45,38,92723,58463,0,0
N2544,64370.875,42847.625,43,25,72458,49386,0,0
N250,61021.0,29919.125,100,20,71916,34117,0,0
N2397,65656.5,43089.375,42,26,74393,49883,0,0
N1253,140921.875,100491.125,81,57,149955,105605,0,0
N780,122442.75,84611.375,73,46,134278,89474,0,0
N1892,136831.25,97028.375,77,58,143095,100101,0,0
N1423,145097.875,103753.75,85,65,154105,108724,0,0
N1493,72160.75,40996.25,46,31,87715,48428,0,0
N2118,126400.75,89709.625,74,55,130951,91814,0,0
N1133,136688.375,97088.75,82,52,145787,102184,0,0
N3120,74466.75,52431.0,44,29,73926,53058,0,0
N61,68556.0,49086.75,40,34,75982,49979,0,0
N880,125541.0,88615.875,76,48,134865,93661,0,0
N2104,127159.75,90236.625,74,55,131851,92426,0,0
N21,65672.5,27789.5,166,14,75374,31319,0,0
N1152,137237.75,97535.375,83,52,146339,102644,0,0
N2634,100510.5,71842.5,59,41,101774,73150,0,0
N1715,74259.625,42858.25,47,32,89916,50849,0,0
N1868,137634.0,97625.875,77,61,144131,100798,0,0
N1682,142678.5,101719.875,80,63,150601,105763,0,0
N990,130345.5,92296.625,80,51,139348,97362,0,0
N2854,88650.0,63335.0,53,36,88911,64496,0,0
N896,126108.0,89102.375,76,48,135282,94137,0,0
N1355,70516.625,39884.5,47,26,85777,46966,0,0
N3312,63972.75,44276.0,40,26,63180,44647,0,0
N3049,59616.0,40830.125,34,23,65904,46663,0,0
N2073,68139.5,43349.0,46,28,78206,50804,0,0
N3381,55387.75,38376.375,33,21,60331,42936,0,0
N1183,138416.875,98477.25,84,53,147505,103594,0,0
N3321,63499.0,43918.5,40,26,62706,44281,0,0
N3121,74388.75,52373.75,44,29,73843,52994,0,0
N1601,144677.0,103257.125,84,64,153078,107563,0,0
N2247,67006.375,43315.5,47,28,76423,50430,0,0
N2269,66813.625,43331.5,46,28,76111,50342,0,0
N2704,96537.75,69154.25,56,39,97389,70381,0,0
N2007,131934.5,93532.25,77,57,137392,96156,0,0
N2878,61519.75,41867.625,38,23,68416,48001,0,0
N890,125909.5,88932.125,77,48,135134,93979,0,0
N1652,143497.75,102372.625,81,64,151622,106499,0,0
N2507,106934.25,76273.75,64,45,108893,77698,0,0
N1439,71596.75,40578.5,46,30,87078,47944,0,0
N2610,101885.75,72790.0,60,42,103327,74136,0,0
N238,61240.5,29849.375,103,20,72069,33994,0,0
N2962,83319.75,59292.0,50,33,83241,60219,0,0
N1039,132814.375,94134.25,82,52,141843,99198,0,0
N1123,67138.25,37635.5,44,21,81766,44213,0,0
N3261,67263.25,46768.0,41,26,66488,47181,0,0
N1008,131202.0,92903.125,81,52,140233,97985,0,0
N703,60079.5,34014.875,40,19,73013,39506,0,0
N331,90634.25,62596.75,51,38,102118,65051,0,0
N805,123056.0,85802.125,74,46,133962,90740,0,0
N245,84785.0,58731.75,48,38,95909,60804,0,0
N1521,72497.375,41219.375,46,31,88110,48748,0,0
N2875,61589.75,41901.625,39,23,68511,48049,0,0
N2725,62850.625,42380.375,41,25,70327,48767,0,0
N1407,71109.0,40288.75,47,29,86487,47496,0,0
N1893,136783.5,96995.125,77,58,143035,100059,0,0
N857,124408.0,87520.875,77,48,134223,92546,0,0
N351,92074.75,63493.5,53,39,103679,66102,0,0
N135,76156.25,53066.0,42,35,86066,54362,0,0
N3244,68104.25,47437.0,43,26,67342,47874,0,0
N1231,140267.125,99971.25,82,55,149298,105088,0,0
N1945,135189.0,95804.75,78,58,141080,98698,0,0
N2627,100991.75,72167.75,60,42,102346,73512,0,0
N2805,62271.5,42168.625,39,24,69490,48450,0,0
N513,104444.75,71215.625,62,43,116987,74847,0,0
N2455,65252.5,42960.625,44,27,73811,49738,0,0
N567,108859.75,74045.625,66,45,121673,77979,0,0
N2242,67054.375,43315.375,47,29,76499,50448,0,0
N650,58961.5,33429.0,37,19,71651,38755,0,0
