Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N3048,0,138585.75,0,57,0,179121,0,0
N1567,0,138585.75,0,57,0,179121,0,0
N1425,0,154566.75,0,90,0,198295,0,0
N347,0,154566.75,0,90,0,198295,0,0
N930,0,138585.75,0,57,0,179121,0,0
N2325,0,138585.75,0,57,0,179121,0,0
N213,0,138585.75,0,57,0,179121,0,0
N218,0,138585.75,0,57,0,179121,0,0
N560,0,138585.75,0,57,0,179121,0,0
N1993,0,138585.75,0,57,0,179121,0,0
N429,0,138585.75,0,57,0,179121,0,0
N1641,0,138585.75,0,57,0,179121,0,0
N2692,0,138585.75,0,57,0,179121,0,0
N664,0,138585.75,0,57,0,179121,0,0
N1745,0,138585.75,0,57,0,179121,0,0
N2054,0,138585.75,0,57,0,179121,0,0
N1054,0,154566.75,0,90,0,198295,0,0
N2514,0,138585.75,0,57,0,179121,0,0
N2169,0,138585.75,0,57,0,179121,0,0
N1058,0,138585.75,0,57,0,179121,0,0
N1221,0,154566.75,0,90,0,198295,0,0
N2501,0,138585.75,0,57,0,179121,0,0
N1832,0,138585.75,0,57,0,179121,0,0
N2775,0,138585.75,0,57,0,179121,0,0
N127,0,138585.75,0,57,0,179121,0,0
N37,0,47936.25,0,52,0,70976,0,0
N22,0,138585.75,0,57,0,179121,0,0
N1035,0,138585.75,0,57,0,179121,0,0
N1166,0,138585.75,0,57,0,179121,0,0
N733,0,154566.75,0,90,0,198295,0,0
N2750,0,154566.75,0,90,0,198295,0,0
N138,0,138585.75,0,57,0,179121,0,0
N2354,0,138585.75,0,57,0,179121,0,0
N3090,0,138585.75,0,57,0,179121,0,0
N1570,0,138585.75,0,57,0,179121,0,0
N1354,0,138585.75,0,57,0,179121,0,0
N696,0,138585.75,0,57,0,179121,0,0
N2260,0,138585.75,0,57,0,179121,0,0
N2299,0,138585.75,0,57,0,179121,0,0
N2092,0,154566.75,0,90,0,198295,0,0
N1213,0,47940.0,0,52,0,70976,0,0
N2170,0,138585.75,0,57,0,179121,0,0
N650,0,138585.75,0,57,0,179121,0,0
N937,0,138585.75,0,57,0,179121,0,0
N504,0,138585.75,0,57,0,179121,0,0
N2716,0,138585.75,0,57,0,179121,0,0
N808,0,47936.25,0,52,0,70976,0,0
N2792,0,47936.25,0,52,0,70976,0,0
N247,0,138585.75,0,57,0,179121,0,0
N2772,0,138585.75,0,57,0,179121,0,0
N249,0,138585.75,0,57,0,179121,0,0
N896,0,138585.75,0,57,0,179121,0,0
N2821,0,154566.75,0,90,0,198295,0,0
N1179,0,138585.75,0,57,0,179121,0,0
N1907,0,138585.75,0,57,0,179121,0,0
N432,0,138585.75,0,57,0,179121,0,0
N1609,0,138585.75,0,57,0,179121,0,0
N2863,0,154566.75,0,90,0,198295,0,0
N228,0,138585.75,0,57,0,179121,0,0
N111,0,138585.75,0,57,0,179121,0,0
N1944,0,138585.75,0,57,0,179121,0,0
N644,0,138585.75,0,57,0,179121,0,0
N677,0,138585.75,0,57,0,179121,0,0
N2248,0,138585.75,0,57,0,179121,0,0
N2695,0,138585.75,0,57,0,179121,0,0
N1473,0,138585.75,0,57,0,179121,0,0
N1997,0,138585.75,0,57,0,179121,0,0
N1032,0,138585.75,0,57,0,179121,0,0
N83,0,138585.75,0,57,0,179121,0,0
N797,0,138585.75,0,57,0,179121,0,0
N2020,0,138585.75,0,57,0,179121,0,0
N1950,0,47936.25,0,52,0,70976,0,0
N308,0,47936.25,0,52,0,70976,0,0
N802,0,138585.75,0,57,0,179121,0,0
N2274,0,138585.75,0,57,0,179121,0,0
N2615,0,138585.75,0,57,0,179121,0,0
N810,0,154570.0,0,90,0,198295,0,0
N2546,0,138585.75,0,57,0,179121,0,0
N433,0,138585.75,0,57,0,179121,0,0
N3147,0,47936.25,0,52,0,70976,0,0
N2404,0,138585.75,0,57,0,179121,0,0
N850,0,138585.75,0,57,0,179121,0,0
N2832,0,138585.75,0,57,0,179121,0,0
N1761,0,138585.75,0,57,0,179121,0,0
N1306,0,154570.0,0,90,0,198295,0,0
N1245,0,154566.75,0,90,0,198295,0,0
N1010,0,138585.75,0,57,0,179121,0,0
N1881,0,138585.75,0,57,0,179121,0,0
N625,0,138585.75,0,57,0,179121,0,0
N29,0,138585.75,0,57,0,179121,0,0
N2440,0,138585.75,0,57,0,179121,0,0
N507,0,138585.75,0,57,0,179121,0,0
N1275,0,138585.75,0,57,0,179121,0,0
N3025,0,154566.75,0,90,0,198295,0,0
N934,0,138585.75,0,57,0,179121,0,0
N335,0,138585.75,0,57,0,179121,0,0
N2392,0,138585.75,0,57,0,179121,0,0
N753,0,47936.25,0,52,0,70976,0,0
N1331,0,138585.75,0,57,0,179121,0,0
N109,0,138585.75,0,57,0,179121,0,0
N2694,0,138585.75,0,57,0,179121,0,0
N1906,0,138585.75,0,57,0,179121,0,0
N2436,0,138585.75,0,57,0,179121,0,0
N339,0,138585.75,0,57,0,179121,0,0
N1721,0,138585.75,0,57,0,179121,0,0
N793,0,138585.75,0,57,0,179121,0,0
N2653,0,138585.75,0,57,0,179121,0,0
N3069,0,138585.75,0,57,0,179121,0,0
N1172,0,138585.75,0,57,0,179121,0,0
N1296,0,138585.75,0,57,0,179121,0,0
N234,0,138585.75,0,57,0,179121,0,0
N203,0,138585.75,0,57,0,179121,0,0
N350,0,154570.0,0,90,0,198295,0,0
N164,0,138585.75,0,57,0,179121,0,0
N1375,0,138585.75,0,57,0,179121,0,0
N227,0,154566.75,0,90,0,198295,0,0
N752,0,154566.75,0,90,0,198295,0,0
N1969,0,138585.75,0,57,0,179121,0,0
N1200,0,154566.75,0,90,0,198295,0,0
N153,0,138585.75,0,57,0,179121,0,0
N62,0,138585.75,0,57,0,179121,0,0
N2289,0,154566.75,0,90,0,198295,0,0
N2892,0,138585.75,0,57,0,179121,0,0
N1744,0,138585.75,0,57,0,179121,0,0
N3177,0,138585.75,0,57,0,179121,0,0
N1555,0,138585.75,0,57,0,179121,0,0
N2441,0,138585.75,0,57,0,179121,0,0
N1752,0,138585.75,0,57,0,179121,0,0
N2055,0,138585.75,0,57,0,179121,0,0
N1953,0,47936.25,0,52,0,70976,0,0
N1195,0,138585.75,0,57,0,179121,0,0
N2630,0,138585.75,0,57,0,179121,0,0
N1165,0,47936.25,0,52,0,70976,0,0
N1257,0,154566.75,0,90,0,198295,0,0
N1834,0,138585.75,0,57,0,179121,0,0
N2851,0,138585.75,0,57,0,179121,0,0
N2448,0,138585.75,0,57,0,179121,0,0
N1047,0,138585.75,0,57,0,179121,0,0
N509,0,154566.75,0,90,0,198295,0,0
N2512,0,138585.75,0,57,0,179121,0,0
N1288,0,138585.75,0,57,0,179121,0,0
N481,0,138588.0,0,57,0,179121,0,0
N1794,0,154566.75,0,90,0,198295,0,0
N343,0,138585.75,0,57,0,179121,0,0
N871,0,47936.25,0,52,0,70976,0,0
N2263,0,138588.0,0,57,0,179121,0,0
N724,0,138585.75,0,57,0,179121,0,0
N2257,0,138585.75,0,57,0,179121,0,0
N1285,0,47940.0,0,52,0,70976,0,0
N740,0,138585.75,0,57,0,179121,0,0
N2346,0,47936.25,0,52,0,70976,0,0
N3043,0,138585.75,0,57,0,179121,0,0
N2535,0,47936.25,0,52,0,70976,0,0
N77,0,138585.75,0,57,0,179121,0,0
N692,0,47936.25,0,52,0,70976,0,0
N2119,0,138585.75,0,57,0,179121,0,0
N1447,0,47940.0,0,52,0,70976,0,0
N1666,0,138585.75,0,57,0,179121,0,0
N530,0,154566.75,0,90,0,198295,0,0
N2305,0,154566.75,0,90,0,198295,0,0
N1263,0,138585.75,0,57,0,179121,0,0
N2210,0,154566.75,0,90,0,198295,0,0
N1880,0,138588.0,0,57,0,179121,0,0
N1942,0,138585.75,0,57,0,179121,0,0
N1664,0,154570.0,0,90,0,198295,0,0
N2342,0,47940.0,0,52,0,70976,0,0
N1251,0,138585.75,0,57,0,179121,0,0
N126,0,138588.0,0,57,0,179121,0,0
N1346,0,138585.75,0,57,0,179121,0,0
N1494,0,138588.0,0,57,0,179121,0,0
N1352,0,138585.75,0,57,0,179121,0,0
N1210,0,138585.75,0,57,0,179121,0,0
N1374,0,138585.75,0,57,0,179121,0,0
N2604,0,138585.75,0,57,0,179121,0,0
N988,0,154566.75,0,90,0,198295,0,0
N396,0,138585.75,0,57,0,179121,0,0
N1282,0,47936.25,0,52,0,70976,0,0
N2517,0,154566.75,0,90,0,198295,0,0
N2104,0,138585.75,0,57,0,179121,0,0
N81,0,138585.75,0,57,0,179121,0,0
N1153,0,138585.75,0,57,0,179121,0,0
N1726,0,138585.75,0,57,0,179121,0,0
N1199,0,138585.75,0,57,0,179121,0,0
N1902,0,138585.75,0,57,0,179121,0,0
N458,0,138585.75,0,57,0,179121,0,0
N1935,0,154570.0,0,90,0,198295,0,0
N2542,0,138585.75,0,57,0,179121,0,0
N4,0,47936.25,0,52,0,70976,0,0
N703,0,138585.75,0,57,0,179121,0,0
N3138,0,154566.75,0,90,0,198295,0,0
N2327,0,138585.75,0,57,0,179121,0,0
N1159,0,138585.75,0,57,0,179121,0,0
N2799,0,154566.75,0,90,0,198295,0,0
N893,0,138585.75,0,57,0,179121,0,0
N774,0,138585.75,0,57,0,179121,0,0
N527,0,138585.75,0,57,0,179121,0,0
N2820,0,138585.75,0,57,0,179121,0,0
N2117,0,47936.25,0,52,0,70976,0,0
N1860,0,138585.75,0,57,0,179121,0,0
N2592,0,138585.75,0,57,0,179121,0,0
N935,0,154566.75,0,90,0,198295,0,0
N2114,0,138585.75,0,57,0,179121,0,0
N1079,0,154566.75,0,90,0,198295,0,0
N550,0,138585.75,0,57,0,179121,0,0
N1807,0,138585.75,0,57,0,179121,0,0
N2115,0,138585.75,0,57,0,179121,0,0
N1496,0,138585.75,0,57,0,179121,0,0
N1041,0,154566.75,0,90,0,198295,0,0
N729,0,138585.75,0,57,0,179121,0,0
N1477,0,138585.75,0,57,0,179121,0,0
N2801,0,138585.75,0,57,0,179121,0,0
N1657,0,138585.75,0,57,0,179121,0,0
N2506,0,138585.75,0,57,0,179121,0,0
N2531,0,138585.75,0,57,0,179121,0,0
N1878,0,138585.75,0,57,0,179121,0,0
N198,0,138585.75,0,57,0,179121,0,0
N1775,0,138585.75,0,57,0,179121,0,0
N1229,0,154566.75,0,90,0,198295,0,0
N2944,0,47936.25,0,52,0,70976,0,0
N816,0,138585.75,0,57,0,179121,0,0
N2971,0,138585.75,0,57,0,179121,0,0
N3006,0,138585.75,0,57,0,179121,0,0
N708,0,47936.25,0,52,0,70976,0,0
N1979,0,138585.75,0,57,0,179121,0,0
N472,0,154566.75,0,90,0,198295,0,0
N1988,0,138585.75,0,57,0,179121,0,0
N885,0,138585.75,0,57,0,179121,0,0
N1157,0,138585.75,0,57,0,179121,0,0
N1169,0,138585.75,0,57,0,179121,0,0
N630,0,138585.75,0,57,0,179121,0,0
N1044,0,138585.75,0,57,0,179121,0,0
N953,0,138585.75,0,57,0,179121,0,0
N2505,0,138585.75,0,57,0,179121,0,0
N220,0,138585.75,0,57,0,179121,0,0
N3144,0,154566.75,0,90,0,198295,0,0
N2572,0,138585.75,0,57,0,179121,0,0
N916,0,138585.75,0,57,0,179121,0,0
N2141,0,154566.75,0,90,0,198295,0,0
N3125,0,138585.75,0,57,0,179121,0,0
N243,0,138585.75,0,57,0,179121,0,0
N1167,0,154566.75,0,90,0,198295,0,0
N1469,0,138585.75,0,57,0,179121,0,0
N2711,0,154566.75,0,90,0,198295,0,0
N3168,0,138585.75,0,57,0,179121,0,0
N2823,0,138588.0,0,57,0,179121,0,0
N454,0,138585.75,0,57,0,179121,0,0
N1665,0,47940.0,0,52,0,70976,0,0
N2175,0,138588.0,0,57,0,179121,0,0
N293,0,138585.75,0,57,0,179121,0,0
N1776,0,154570.0,0,90,0,198295,0,0
N2199,0,138588.0,0,57,0,179121,0,0
N1304,0,138588.0,0,57,0,179121,0,0
N738,0,138585.75,0,57,0,179121,0,0
N1541,0,138585.75,0,57,0,179121,0,0
N440,0,154566.75,0,90,0,198295,0,0
N33,0,138585.75,0,57,0,179121,0,0
N570,0,138585.75,0,57,0,179121,0,0
N2887,0,138585.75,0,57,0,179121,0,0
N1762,0,138585.75,0,57,0,179121,0,0
N1026,0,47936.25,0,52,0,70976,0,0
N155,0,138585.75,0,57,0,179121,0,0
N2372,0,138585.75,0,57,0,179121,0,0
N2461,0,138585.75,0,57,0,179121,0,0
N1956,0,154566.75,0,90,0,198295,0,0
N1716,0,138585.75,0,57,0,179121,0,0
N118,0,138585.75,0,57,0,179121,0,0
N1636,0,47936.25,0,52,0,70976,0,0
N2181,0,138585.75,0,57,0,179121,0,0
N467,0,138585.75,0,57,0,179121,0,0
N478,0,138585.75,0,57,0,179121,0,0
N476,0,138585.75,0,57,0,179121,0,0
N1592,0,138585.75,0,57,0,179121,0,0
N2773,0,138585.75,0,57,0,179121,0,0
N2087,0,154566.75,0,90,0,198295,0,0
N2804,0,138585.75,0,57,0,179121,0,0
N2668,0,154566.75,0,90,0,198295,0,0
N1171,0,138585.75,0,57,0,179121,0,0
N1796,0,154566.75,0,90,0,198295,0,0
N1518,0,138585.75,0,57,0,179121,0,0
N237,0,47936.25,0,52,0,70976,0,0
N331,0,138585.75,0,57,0,179121,0,0
N672,0,138585.75,0,57,0,179121,0,0
N1293,0,138585.75,0,57,0,179121,0,0
N2471,0,138585.75,0,57,0,179121,0,0
N2982,0,47936.25,0,52,0,70976,0,0
N129,0,138585.75,0,57,0,179121,0,0
N1008,0,138585.75,0,57,0,179121,0,0
N2536,0,138585.75,0,57,0,179121,0,0
N1998,0,154570.0,0,90,0,198295,0,0
N2443,0,138585.75,0,57,0,179121,0,0
N2026,0,138585.75,0,57,0,179121,0,0
N256,0,138585.75,0,57,0,179121,0,0
N2350,0,154566.75,0,90,0,198295,0,0
N1787,0,154566.75,0,90,0,198295,0,0
N2974,0,138588.0,0,57,0,179121,0,0
N474,0,138585.75,0,57,0,179121,0,0
N1667,0,138588.0,0,57,0,179121,0,0
N2723,0,138585.75,0,57,0,179121,0,0
N1094,0,154566.75,0,90,0,198295,0,0
N698,0,138585.75,0,57,0,179121,0,0
N1307,0,138585.75,0,57,0,179121,0,0
N2722,0,138585.75,0,57,0,179121,0,0
N1300,0,138585.75,0,57,0,179121,0,0
N1782,0,138585.75,0,57,0,179121,0,0
N2525,0,138585.75,0,57,0,179121,0,0
N2785,0,154566.75,0,90,0,198295,0,0
N18,0,47940.0,0,52,0,70976,0,0
N2455,0,47936.25,0,52,0,70976,0,0
N1116,0,138585.75,0,57,0,179121,0,0
N1853,0,154566.75,0,90,0,198295,0,0
N330,0,47936.25,0,52,0,70976,0,0
N1746,0,138585.75,0,57,0,179121,0,0
N786,0,138585.75,0,57,0,179121,0,0
N2979,0,138585.75,0,57,0,179121,0,0
N2349,0,138585.75,0,57,0,179121,0,0
N362,0,138585.75,0,57,0,179121,0,0
N2651,0,138585.75,0,57,0,179121,0,0
N2383,0,138585.75,0,57,0,179121,0,0
N1556,0,138585.75,0,57,0,179121,0,0
N2224,0,47936.25,0,52,0,70976,0,0
N143,0,138585.75,0,57,0,179121,0,0
N2932,0,47936.25,0,52,0,70976,0,0
N2057,0,138585.75,0,57,0,179121,0,0
N1945,0,138585.75,0,57,0,179121,0,0
N1305,0,154566.75,0,90,0,198295,0,0
N2388,0,154566.75,0,90,0,198295,0,0
N1130,0,154566.75,0,90,0,198295,0,0
N815,0,138585.75,0,57,0,179121,0,0
N1136,0,138588.0,0,57,0,179121,0,0
N2454,0,154566.75,0,90,0,198295,0,0
N2934,0,138585.75,0,57,0,179121,0,0
N1558,0,138585.75,0,57,0,179121,0,0
N1385,0,138585.75,0,57,0,179121,0,0
N1332,0,138585.75,0,57,0,179121,0,0
N3181,0,138585.75,0,57,0,179121,0,0
N1894,0,138585.75,0,57,0,179121,0,0
N761,0,138588.0,0,57,0,179121,0,0
N2945,0,47936.25,0,52,0,70976,0,0
N579,0,138585.75,0,57,0,179121,0,0
N1027,0,138585.75,0,57,0,179121,0,0
N2857,0,138585.75,0,57,0,179121,0,0
N2078,0,138585.75,0,57,0,179121,0,0
N1933,0,154570.0,0,90,0,198295,0,0
N2049,0,47936.25,0,52,0,70976,0,0
N523,0,138585.75,0,57,0,179121,0,0
N1270,0,138585.75,0,57,0,179121,0,0
N1005,0,138585.75,0,57,0,179121,0,0
N2927,0,138585.75,0,57,0,179121,0,0
N2886,0,138585.75,0,57,0,179121,0,0
N2584,0,154570.0,0,90,0,198295,0,0
N1081,0,138585.75,0,57,0,179121,0,0
N1139,0,138585.75,0,57,0,179121,0,0
N1194,0,138585.75,0,57,0,179121,0,0
N2641,0,154566.75,0,90,0,198295,0,0
N1289,0,154566.75,0,90,0,198295,0,0
N897,0,138585.75,0,57,0,179121,0,0
N1160,0,138585.75,0,57,0,179121,0,0
N2056,0,138585.75,0,57,0,179121,0,0
N665,0,138585.75,0,57,0,179121,0,0
N2330,0,138585.75,0,57,0,179121,0,0
N2080,0,47936.25,0,52,0,70976,0,0
N947,0,138585.75,0,57,0,179121,0,0
N2814,0,138585.75,0,57,0,179121,0,0
N927,0,154566.75,0,90,0,198295,0,0
N720,0,138585.75,0,57,0,179121,0,0
N3095,0,47936.25,0,52,0,70976,0,0
N2962,0,138585.75,0,57,0,179121,0,0
N1347,0,138585.75,0,57,0,179121,0,0
N1741,0,138585.75,0,57,0,179121,0,0
N2789,0,138585.75,0,57,0,179121,0,0
N845,0,138585.75,0,57,0,179121,0,0
N1107,0,154566.75,0,90,0,198295,0,0
N2671,0,138585.75,0,57,0,179121,0,0
N12,0,47936.25,0,52,0,70976,0,0
N2061,0,47936.25,0,52,0,70976,0,0
N304,0,138585.75,0,57,0,179121,0,0
N2809,0,47936.25,0,52,0,70976,0,0
N510,0,47936.25,0,52,0,70976,0,0
N1519,0,138585.75,0,57,0,179121,0,0
N1795,0,138585.75,0,57,0,179121,0,0
N941,0,138588.0,0,57,0,179121,0,0
N2245,0,138585.75,0,57,0,179121,0,0
N1319,0,47936.25,0,52,0,70976,0,0
N3171,0,138585.75,0,57,0,179121,0,0
N323,0,47936.25,0,52,0,70976,0,0
N346,0,138585.75,0,57,0,179121,0,0
N231,0,47936.25,0,52,0,70976,0,0
N2014,0,138585.75,0,57,0,179121,0,0
N1384,0,138585.75,0,57,0,179121,0,0
N1608,0,154570.0,0,90,0,198295,0,0
N469,0,47936.25,0,52,0,70976,0,0
N1722,0,138585.75,0,57,0,179121,0,0
N2052,0,154566.75,0,90,0,198295,0,0
N1440,0,154566.75,0,90,0,198295,0,0
N674,0,138585.75,0,57,0,179121,0,0
N3101,0,138585.75,0,57,0,179121,0,0
N2190,0,138585.75,0,57,0,179121,0,0
N20,0,138585.75,0,57,0,179121,0,0
N1155,0,154566.75,0,90,0,198295,0,0
N1622,0,154566.75,0,90,0,198295,0,0
N2819,0,138588.0,0,57,0,179121,0,0
N191,0,47936.25,0,52,0,70976,0,0
N2786,0,47936.25,0,52,0,70976,0,0
N2363,0,138585.75,0,57,0,179121,0,0
N1564,0,154566.75,0,90,0,198295,0,0
N2664,0,138585.75,0,57,0,179121,0,0
N2418,0,138585.75,0,57,0,179121,0,0
N2902,0,47936.25,0,52,0,70976,0,0
N2229,0,138585.75,0,57,0,179121,0,0
N1914,0,138585.75,0,57,0,179121,0,0
N2726,0,138585.75,0,57,0,179121,0,0
N3156,0,138585.75,0,57,0,179121,0,0
N305,0,154566.75,0,90,0,198295,0,0
N503,0,138585.75,0,57,0,179121,0,0
N1725,0,154566.75,0,90,0,198295,0,0
N863,0,138585.75,0,57,0,179121,0,0
N2609,0,138585.75,0,57,0,179121,0,0
N2400,0,138585.75,0,57,0,179121,0,0
N1367,0,138585.75,0,57,0,179121,0,0
N158,0,138585.75,0,57,0,179121,0,0
N1652,0,138585.75,0,57,0,179121,0,0
N162,0,138585.75,0,57,0,179121,0,0
N1503,0,138585.75,0,57,0,179121,0,0
N1410,0,154566.75,0,90,0,198295,0,0
N1922,0,138585.75,0,57,0,179121,0,0
N1571,0,138585.75,0,57,0,179121,0,0
N3136,0,138585.75,0,57,0,179121,0,0
N3009,0,138585.75,0,57,0,179121,0,0
N398,0,138585.75,0,57,0,179121,0,0
N3066,0,138585.75,0,57,0,179121,0,0
N1701,0,154566.75,0,90,0,198295,0,0
N1663,0,154566.75,0,90,0,198295,0,0
N1198,0,138585.75,0,57,0,179121,0,0
N872,0,154570.0,0,90,0,198295,0,0
N2614,0,138585.75,0,57,0,179121,0,0
N1964,0,138585.75,0,57,0,179121,0,0
N1071,0,138585.75,0,57,0,179121,0,0
N1302,0,138585.75,0,57,0,179121,0,0
N416,0,154566.75,0,90,0,198295,0,0
N2767,0,154566.75,0,90,0,198295,0,0
N1523,0,138585.75,0,57,0,179121,0,0
N2570,0,154566.75,0,90,0,198295,0,0
N2608,0,138585.75,0,57,0,179121,0,0
N2099,0,47936.25,0,52,0,70976,0,0
N2954,0,47936.25,0,52,0,70976,0,0
N742,0,138585.75,0,57,0,179121,0,0
N491,0,138585.75,0,57,0,179121,0,0
N374,0,47936.25,0,52,0,70976,0,0
N2456,0,138585.75,0,57,0,179121,0,0
N1515,0,138585.75,0,57,0,179121,0,0
N1554,0,138585.75,0,57,0,179121,0,0
N298,0,154566.75,0,90,0,198295,0,0
N2922,0,138585.75,0,57,0,179121,0,0
N1000,0,138585.75,0,57,0,179121,0,0
N1204,0,138585.75,0,57,0,179121,0,0
N2903,0,138588.0,0,57,0,179121,0,0
N1978,0,138585.75,0,57,0,179121,0,0
N999,0,47936.25,0,52,0,70976,0,0
N1489,0,138585.75,0,57,0,179121,0,0
N2812,0,138585.75,0,57,0,179121,0,0
N3121,0,138585.75,0,57,0,179121,0,0
N3176,0,138585.75,0,57,0,179121,0,0
N1738,0,138585.75,0,57,0,179121,0,0
N181,0,138585.75,0,57,0,179121,0,0
N208,0,138585.75,0,57,0,179121,0,0
N2596,0,138585.75,0,57,0,179121,0,0
N268,0,154566.75,0,90,0,198295,0,0
N1342,0,138585.75,0,57,0,179121,0,0
N3109,0,154566.75,0,90,0,198295,0,0
N1255,0,138585.75,0,57,0,179121,0,0
N2037,0,138585.75,0,57,0,179121,0,0
N1879,0,138585.75,0,57,0,179121,0,0
N805,0,47936.25,0,52,0,70976,0,0
N1899,0,47936.25,0,52,0,70976,0,0
N1526,0,138585.75,0,57,0,179121,0,0
N833,0,138585.75,0,57,0,179121,0,0
N134,0,138585.75,0,57,0,179121,0,0
N2894,0,138585.75,0,57,0,179121,0,0
N573,0,138585.75,0,57,0,179121,0,0
N2264,0,138585.75,0,57,0,179121,0,0
N1568,0,138585.75,0,57,0,179121,0,0
N1823,0,154570.0,0,90,0,198295,0,0
N1982,0,154566.75,0,90,0,198295,0,0
N1218,0,138585.75,0,57,0,179121,0,0
N1185,0,154566.75,0,90,0,198295,0,0
N449,0,138585.75,0,57,0,179121,0,0
N2742,0,154566.75,0,90,0,198295,0,0
N1459,0,138585.75,0,57,0,179121,0,0
N1966,0,138585.75,0,57,0,179121,0,0
N2918,0,138585.75,0,57,0,179121,0,0
N1911,0,138585.75,0,57,0,179121,0,0
N1404,0,138588.0,0,57,0,179121,0,0
N1049,0,47940.0,0,52,0,70976,0,0
N1633,0,154566.75,0,90,0,198295,0,0
N1507,0,138585.75,0,57,0,179121,0,0
N2253,0,138585.75,0,57,0,179121,0,0
N1343,0,138585.75,0,57,0,179121,0,0
N2027,0,138585.75,0,57,0,179121,0,0
N167,0,138585.75,0,57,0,179121,0,0
N2768,0,47936.25,0,52,0,70976,0,0
N1691,0,138585.75,0,57,0,179121,0,0
N2530,0,138585.75,0,57,0,179121,0,0
N1474,0,138585.75,0,57,0,179121,0,0
N2193,0,138585.75,0,57,0,179121,0,0
N3100,0,138588.0,0,57,0,179121,0,0
N2625,0,154566.75,0,90,0,198295,0,0
N1831,0,138585.75,0,57,0,179121,0,0
N3123,0,47940.0,0,52,0,70976,0,0
N818,0,138585.75,0,57,0,179121,0,0
N1527,0,154566.75,0,90,0,198295,0,0
N150,0,138585.75,0,57,0,179121,0,0
N2494,0,138585.75,0,57,0,179121,0,0
N1985,0,138585.75,0,57,0,179121,0,0
N1011,0,47936.25,0,52,0,70976,0,0
N161,0,138585.75,0,57,0,179121,0,0
N1655,0,138585.75,0,57,0,179121,0,0
N2457,0,138585.75,0,57,0,179121,0,0
N1717,0,138585.75,0,57,0,179121,0,0
N2174,0,138585.75,0,57,0,179121,0,0
N2384,0,138585.75,0,57,0,179121,0,0
N1931,0,138585.75,0,57,0,179121,0,0
N106,0,138585.75,0,57,0,179121,0,0
N269,0,47936.25,0,52,0,70976,0,0
N1615,0,138585.75,0,57,0,179121,0,0
N1627,0,47936.25,0,52,0,70976,0,0
N889,0,138585.75,0,57,0,179121,0,0
N2925,0,138585.75,0,57,0,179121,0,0
N1694,0,47936.25,0,52,0,70976,0,0
N2341,0,154570.0,0,90,0,198295,0,0
N651,0,138585.75,0,57,0,179121,0,0
N1595,0,138585.75,0,57,0,179121,0,0
N404,0,138585.75,0,57,0,179121,0,0
N125,0,154566.75,0,90,0,198295,0,0
N329,0,138585.75,0,57,0,179121,0,0
N1442,0,138585.75,0,57,0,179121,0,0
N640,0,154566.75,0,90,0,198295,0,0
N1006,0,138585.75,0,57,0,179121,0,0
N2088,0,47936.25,0,52,0,70976,0,0
N2096,0,138585.75,0,57,0,179121,0,0
N1520,0,154566.75,0,90,0,198295,0,0
N1833,0,138585.75,0,57,0,179121,0,0
N2910,0,138585.75,0,57,0,179121,0,0
N2028,0,154566.75,0,90,0,198295,0,0
N3030,0,138588.0,0,57,0,179121,0,0
N1793,0,138585.75,0,57,0,179121,0,0
N49,0,154566.75,0,90,0,198295,0,0
N554,0,154566.75,0,90,0,198295,0,0
N1751,0,138585.75,0,57,0,179121,0,0
N662,0,138585.75,0,57,0,179121,0,0
N1193,0,138585.75,0,57,0,179121,0,0
N2739,0,138585.75,0,57,0,179121,0,0
N1774,0,154566.75,0,90,0,198295,0,0
N1313,0,138585.75,0,57,0,179121,0,0
N1464,0,138585.75,0,57,0,179121,0,0
N1341,0,154570.0,0,90,0,198295,0,0
N647,0,138585.75,0,57,0,179121,0,0
N2921,0,138588.0,0,57,0,179121,0,0
N1802,0,138585.75,0,57,0,179121,0,0
N995,0,138585.75,0,57,0,179121,0,0
N656,0,154566.75,0,90,0,198295,0,0
N1742,0,138585.75,0,57,0,179121,0,0
N929,0,138585.75,0,57,0,179121,0,0
N23,0,138585.75,0,57,0,179121,0,0
N2559,0,47936.25,0,52,0,70976,0,0
N1219,0,138585.75,0,57,0,179121,0,0
N2074,0,138585.75,0,57,0,179121,0,0
N395,0,138585.75,0,57,0,179121,0,0
N962,0,138585.75,0,57,0,179121,0,0
N1201,0,47936.25,0,52,0,70976,0,0
N2967,0,138585.75,0,57,0,179121,0,0
N241,0,138585.75,0,57,0,179121,0,0
N1048,0,154570.0,0,90,0,198295,0,0
N344,0,138585.75,0,57,0,179121,0,0
N2371,0,138585.75,0,57,0,179121,0,0
N3050,0,138585.75,0,57,0,179121,0,0
N1016,0,138585.75,0,57,0,179121,0,0
N2896,0,138585.75,0,57,0,179121,0,0
N338,0,138585.75,0,57,0,179121,0,0
N1819,0,47940.0,0,52,0,70976,0,0
N1848,0,138585.75,0,57,0,179121,0,0
N2107,0,138585.75,0,57,0,179121,0,0
N1,0,138585.75,0,57,0,179121,0,0
N739,0,154570.0,0,90,0,198295,0,0
N2046,0,138585.75,0,57,0,179121,0,0
N2699,0,138585.75,0,57,0,179121,0,0
N2677,0,154566.75,0,90,0,198295,0,0
N1841,0,138585.75,0,57,0,179121,0,0
