Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N877,0,241174.625,0,203,0,611191,0,0
N2130,0,241193.125,0,203,0,611191,0,0
N2851,0,241193.125,0,203,0,611191,0,0
N145,0,241174.625,0,203,0,611191,0,0
N2767,0,523756.75,0,573,0,1158593,0,0
N2467,0,398680.875,0,421,0,916312,0,0
N2629,0,398680.875,0,421,0,916312,0,0
N1336,0,523780.625,0,573,0,1158593,0,0
N1181,0,241193.125,0,203,0,611191,0,0
N684,0,398680.875,0,421,0,916312,0,0
N1259,0,523780.625,0,573,0,1158593,0,0
N2715,0,398686.375,0,421,0,916312,0,0
N1314,0,241193.125,0,203,0,611191,0,0
N1263,0,241174.625,0,203,0,611191,0,0
N2309,0,241174.625,0,203,0,611191,0,0
N903,0,241193.125,0,203,0,611191,0,0
N1331,0,398704.125,0,421,0,916312,0,0
N1227,0,523780.625,0,573,0,1158593,0,0
N2190,0,398704.125,0,421,0,916312,0,0
N959,0,523756.75,0,573,0,1158593,0,0
N2313,0,398680.875,0,421,0,916312,0,0
N3114,0,523756.75,0,573,0,1158593,0,0
N490,0,241174.625,0,203,0,611191,0,0
N151,0,523756.75,0,573,0,1158593,0,0
N1570,0,241193.125,0,203,0,611191,0,0
N418,0,241174.625,0,203,0,611191,0,0
N2979,0,241193.125,0,203,0,611191,0,0
N1042,0,523756.75,0,573,0,1158593,0,0
N1832,0,241174.625,0,203,0,611191,0,0
N2854,0,241193.125,0,203,0,611191,0,0
N607,0,241174.625,0,203,0,611191,0,0
N1905,0,241193.125,0,203,0,611191,0,0
N1566,0,523756.75,0,573,0,1158593,0,0
N2046,0,241176.875,0,203,0,611191,0,0
N2097,0,241195.25,0,203,0,611191,0,0
N3048,0,241195.125,0,203,0,611191,0,0
N1399,0,523780.625,0,573,0,1158593,0,0
N1343,0,241174.625,0,203,0,611191,0,0
N677,0,241174.625,0,203,0,611191,0,0
N942,0,241174.625,0,203,0,611191,0,0
N1684,0,398680.875,0,421,0,916312,0,0
N342,0,398680.875,0,421,0,916312,0,0
N2733,0,523756.75,0,573,0,1158593,0,0
N1058,0,398704.125,0,421,0,916312,0,0
N2793,0,241193.125,0,203,0,611191,0,0
N2586,0,398680.875,0,421,0,916312,0,0
N968,0,241174.625,0,203,0,611191,0,0
N1120,0,241195.125,0,203,0,611191,0,0
N2612,0,398680.875,0,421,0,916312,0,0
N941,0,241174.625,0,203,0,611191,0,0
N2933,0,241174.625,0,203,0,611191,0,0
N1032,0,241174.625,0,203,0,611191,0,0
N1458,0,523756.75,0,573,0,1158593,0,0
N1220,0,523756.75,0,573,0,1158593,0,0
N734,0,523756.75,0,573,0,1158593,0,0
N1417,0,241174.625,0,203,0,611191,0,0
N2795,0,241174.625,0,203,0,611191,0,0
N2441,0,398704.125,0,421,0,916312,0,0
N2952,0,398680.875,0,421,0,916312,0,0
N213,0,241195.375,0,203,0,611191,0,0
N1818,0,241195.125,0,203,0,611191,0,0
N483,0,523756.75,0,573,0,1158593,0,0
N2365,0,523785.125,0,573,0,1158593,0,0
N240,0,241174.625,0,203,0,611191,0,0
N1958,0,241174.625,0,203,0,611191,0,0
N1153,0,241174.625,0,203,0,611191,0,0
N1090,0,523756.75,0,573,0,1158593,0,0
N576,0,241176.875,0,203,0,611191,0,0
N802,0,241176.625,0,203,0,611191,0,0
N1056,0,523780.625,0,573,0,1158593,0,0
N559,0,398680.875,0,421,0,916312,0,0
N1545,0,241193.125,0,203,0,611191,0,0
N1282,0,241174.625,0,203,0,611191,0,0
N124,0,241193.125,0,203,0,611191,0,0
N1150,0,241174.625,0,203,0,611191,0,0
N3090,0,398704.125,0,421,0,916312,0,0
N929,0,241174.625,0,203,0,611191,0,0
N2287,0,398680.875,0,421,0,916312,0,0
N1736,0,398680.875,0,421,0,916312,0,0
N887,0,523780.625,0,573,0,1158593,0,0
N3045,0,398709.625,0,421,0,916312,0,0
N2429,0,241174.625,0,203,0,611191,0,0
N1606,0,523780.625,0,573,0,1158593,0,0
N738,0,398704.125,0,421,0,916312,0,0
N429,0,523756.75,0,573,0,1158593,0,0
N228,0,241174.625,0,203,0,611191,0,0
N961,0,398680.875,0,421,0,916312,0,0
N766,0,523756.75,0,573,0,1158593,0,0
N1817,0,241193.125,0,203,0,611191,0,0
N2975,0,241174.625,0,203,0,611191,0,0
N1767,0,398704.125,0,421,0,916312,0,0
N273,0,398680.875,0,421,0,916312,0,0
N1290,0,241174.625,0,203,0,611191,0,0
N1945,0,398704.125,0,421,0,916312,0,0
N1630,0,398704.125,0,421,0,916312,0,0
N1340,0,523756.75,0,573,0,1158593,0,0
N214,0,241195.375,0,203,0,611191,0,0
N2671,0,241174.625,0,203,0,611191,0,0
N1193,0,398680.875,0,421,0,916312,0,0
N1511,0,241193.125,0,203,0,611191,0,0
N119,0,241193.125,0,203,0,611191,0,0
N1013,0,398687.125,0,421,0,916312,0,0
N1155,0,523756.75,0,573,0,1158593,0,0
N34,0,241193.125,0,203,0,611191,0,0
N2687,0,241174.625,0,203,0,611191,0,0
N239,0,398680.875,0,421,0,916312,0,0
N2409,0,241174.625,0,203,0,611191,0,0
N1254,0,398680.875,0,421,0,916312,0,0
N2714,0,398680.875,0,421,0,916312,0,0
N1258,0,523756.75,0,573,0,1158593,0,0
N2649,0,398680.875,0,421,0,916312,0,0
N446,0,523780.625,0,573,0,1158593,0,0
N1935,0,241174.625,0,203,0,611191,0,0
N1808,0,398680.875,0,421,0,916312,0,0
N1125,0,523761.75,0,573,0,1158593,0,0
N1943,0,398704.125,0,421,0,916312,0,0
N1914,0,241193.125,0,203,0,611191,0,0
N487,0,241174.625,0,203,0,611191,0,0
N963,0,241193.125,0,203,0,611191,0,0
N470,0,241174.625,0,203,0,611191,0,0
N1092,0,241193.125,0,203,0,611191,0,0
N102,0,398680.875,0,421,0,916312,0,0
N142,0,523756.75,0,573,0,1158593,0,0
N2277,0,241193.125,0,203,0,611191,0,0
N3074,0,398680.875,0,421,0,916312,0,0
N1858,0,398704.125,0,421,0,916312,0,0
N2268,0,398704.125,0,421,0,916312,0,0
N2968,0,241193.125,0,203,0,611191,0,0
N472,0,241174.625,0,203,0,611191,0,0
N2229,0,398680.875,0,421,0,916312,0,0
N1471,0,398704.125,0,421,0,916312,0,0
N2412,0,241195.125,0,203,0,611191,0,0
N332,0,398704.125,0,421,0,916312,0,0
N2375,0,398680.875,0,421,0,916312,0,0
N1901,0,241193.125,0,203,0,611191,0,0
N1731,0,523780.625,0,573,0,1158593,0,0
N591,0,523780.625,0,573,0,1158593,0,0
N2073,0,241174.625,0,203,0,611191,0,0
N3095,0,398704.125,0,421,0,916312,0,0
N2127,0,523756.75,0,573,0,1158593,0,0
N1014,0,398710.375,0,421,0,916312,0,0
N1666,0,241174.625,0,203,0,611191,0,0
N2962,0,523780.625,0,573,0,1158593,0,0
N555,0,398687.125,0,421,0,916312,0,0
N1807,0,523756.75,0,573,0,1158593,0,0
N1938,0,523756.75,0,573,0,1158593,0,0
N2494,0,398680.875,0,421,0,916312,0,0
N3076,0,398687.125,0,421,0,916312,0,0
N244,0,398710.375,0,421,0,916312,0,0
N2310,0,241174.625,0,203,0,611191,0,0
N1311,0,241174.625,0,203,0,611191,0,0
N1461,0,241174.625,0,203,0,611191,0,0
N479,0,398680.875,0,421,0,916312,0,0
N2894,0,523785.875,0,573,0,1158593,0,0
N1567,0,398680.875,0,421,0,916312,0,0
N1855,0,398680.875,0,421,0,916312,0,0
N2722,0,398704.125,0,421,0,916312,0,0
N2212,0,523780.625,0,573,0,1158593,0,0
N1574,0,523756.75,0,573,0,1158593,0,0
N3025,0,523756.75,0,573,0,1158593,0,0
N1255,0,398680.875,0,421,0,916312,0,0
N1522,0,523780.625,0,573,0,1158593,0,0
N1803,0,398680.875,0,421,0,916312,0,0
N997,0,398709.625,0,421,0,916312,0,0
N687,0,398680.875,0,421,0,916312,0,0
N2616,0,241174.625,0,203,0,611191,0,0
N606,0,523756.75,0,573,0,1158593,0,0
N1868,0,523780.625,0,573,0,1158593,0,0
N1840,0,523756.75,0,573,0,1158593,0,0
N3038,0,398680.875,0,421,0,916312,0,0
N1452,0,398680.875,0,421,0,916312,0,0
N769,0,241193.125,0,203,0,611191,0,0
N2816,0,398680.875,0,421,0,916312,0,0
N1695,0,398680.875,0,421,0,916312,0,0
N1591,0,398680.875,0,421,0,916312,0,0
N1169,0,523756.75,0,573,0,1158593,0,0
N846,0,398709.625,0,421,0,916312,0,0
N21,0,241174.625,0,203,0,611191,0,0
N2355,0,398709.625,0,421,0,916312,0,0
N333,0,523780.625,0,573,0,1158593,0,0
N2710,0,241193.125,0,203,0,611191,0,0
N1284,0,398680.875,0,421,0,916312,0,0
N1133,0,398704.125,0,421,0,916312,0,0
N695,0,398680.875,0,421,0,916312,0,0
N1463,0,398704.125,0,421,0,916312,0,0
N2652,0,398704.125,0,421,0,916312,0,0
N1994,0,523780.625,0,573,0,1158593,0,0
N1382,0,523756.75,0,573,0,1158593,0,0
N2422,0,241193.125,0,203,0,611191,0,0
N2055,0,241193.125,0,203,0,611191,0,0
N2332,0,241174.625,0,203,0,611191,0,0
N1712,0,241174.625,0,203,0,611191,0,0
N1294,0,241193.125,0,203,0,611191,0,0
N2661,0,241193.125,0,203,0,611191,0,0
N2308,0,241193.125,0,203,0,611191,0,0
N3002,0,398687.125,0,421,0,916312,0,0
N2907,0,241193.125,0,203,0,611191,0,0
N202,0,398704.125,0,421,0,916312,0,0
N1484,0,398680.875,0,421,0,916312,0,0
N135,0,523756.75,0,573,0,1158593,0,0
N1814,0,398680.875,0,421,0,916312,0,0
N64,0,241174.625,0,203,0,611191,0,0
N1476,0,241174.625,0,203,0,611191,0,0
N2802,0,398704.125,0,421,0,916312,0,0
N1401,0,398704.125,0,421,0,916312,0,0
N966,0,398704.125,0,421,0,916312,0,0
N708,0,241174.625,0,203,0,611191,0,0
N2162,0,523780.625,0,573,0,1158593,0,0
N179,0,398704.125,0,421,0,916312,0,0
N2181,0,398680.875,0,421,0,916312,0,0
N2891,0,398704.125,0,421,0,916312,0,0
N2280,0,523756.75,0,573,0,1158593,0,0
N719,0,398680.875,0,421,0,916312,0,0
N1613,0,523756.75,0,573,0,1158593,0,0
N2302,0,241193.125,0,203,0,611191,0,0
N1265,0,398704.125,0,421,0,916312,0,0
N2079,0,398680.875,0,421,0,916312,0,0
N1562,0,523761.75,0,573,0,1158593,0,0
N1116,0,398680.875,0,421,0,916312,0,0
N2389,0,523756.75,0,573,0,1158593,0,0
N2726,0,398680.875,0,421,0,916312,0,0
N1352,0,398704.125,0,421,0,916312,0,0
N530,0,398704.125,0,421,0,916312,0,0
N2596,0,398680.875,0,421,0,916312,0,0
N498,0,398686.375,0,421,0,916312,0,0
N1247,0,241193.125,0,203,0,611191,0,0
N1219,0,398704.125,0,421,0,916312,0,0
N70,0,241174.625,0,203,0,611191,0,0
N3105,0,398680.875,0,421,0,916312,0,0
N2548,0,241174.625,0,203,0,611191,0,0
N2589,0,241174.625,0,203,0,611191,0,0
N1419,0,398680.875,0,421,0,916312,0,0
N2918,0,523785.125,0,573,0,1158593,0,0
N2006,0,398680.875,0,421,0,916312,0,0
N856,0,398704.125,0,421,0,916312,0,0
N491,0,241174.625,0,203,0,611191,0,0
N1940,0,241176.625,0,203,0,611191,0,0
N1699,0,398680.875,0,421,0,916312,0,0
N408,0,241174.625,0,203,0,611191,0,0
N981,0,241174.625,0,203,0,611191,0,0
N2874,0,241174.625,0,203,0,611191,0,0
N398,0,398704.125,0,421,0,916312,0,0
N1360,0,241174.625,0,203,0,611191,0,0
N2354,0,523785.125,0,573,0,1158593,0,0
N2124,0,523756.75,0,573,0,1158593,0,0
N1490,0,241193.125,0,203,0,611191,0,0
N608,0,241193.125,0,203,0,611191,0,0
N475,0,241174.625,0,203,0,611191,0,0
N2341,0,241174.625,0,203,0,611191,0,0
N1869,0,398704.125,0,421,0,916312,0,0
N899,0,241174.625,0,203,0,611191,0,0
N934,0,398704.125,0,421,0,916312,0,0
N1482,0,523756.75,0,573,0,1158593,0,0
N1192,0,398680.875,0,421,0,916312,0,0
N1080,0,398680.875,0,421,0,916312,0,0
N3078,0,241174.625,0,203,0,611191,0,0
N1904,0,398704.125,0,421,0,916312,0,0
N2002,0,398680.875,0,421,0,916312,0,0
N2692,0,523780.625,0,573,0,1158593,0,0
N2463,0,241193.125,0,203,0,611191,0,0
N494,0,241174.625,0,203,0,611191,0,0
N2753,0,241193.125,0,203,0,611191,0,0
N182,0,398680.875,0,421,0,916312,0,0
N1623,0,398704.125,0,421,0,916312,0,0
N233,0,241174.625,0,203,0,611191,0,0
N852,0,398680.875,0,421,0,916312,0,0
N831,0,241174.625,0,203,0,611191,0,0
N65,0,241174.625,0,203,0,611191,0,0
N1768,0,398704.125,0,421,0,916312,0,0
N30,0,241174.625,0,203,0,611191,0,0
N1184,0,241174.625,0,203,0,611191,0,0
N2624,0,241193.125,0,203,0,611191,0,0
N2380,0,398704.125,0,421,0,916312,0,0
N190,0,398686.375,0,421,0,916312,0,0
N1218,0,523780.625,0,573,0,1158593,0,0
N2450,0,523756.75,0,573,0,1158593,0,0
N2824,0,241174.625,0,203,0,611191,0,0
N706,0,398680.875,0,421,0,916312,0,0
N1393,0,398704.125,0,421,0,916312,0,0
N1234,0,241195.125,0,203,0,611191,0,0
N195,0,523756.75,0,573,0,1158593,0,0
N133,0,398680.875,0,421,0,916312,0,0
N743,0,398704.125,0,421,0,916312,0,0
N1861,0,398680.875,0,421,0,916312,0,0
N1554,0,241174.625,0,203,0,611191,0,0
N3118,0,241174.625,0,203,0,611191,0,0
N1734,0,398680.875,0,421,0,916312,0,0
N2164,0,523785.125,0,573,0,1158593,0,0
N2792,0,241174.625,0,203,0,611191,0,0
N1073,0,523780.625,0,573,0,1158593,0,0
N2403,0,398704.125,0,421,0,916312,0,0
N1049,0,398704.125,0,421,0,916312,0,0
N542,0,241176.625,0,203,0,611191,0,0
N714,0,523780.625,0,573,0,1158593,0,0
N2435,0,241174.625,0,203,0,611191,0,0
N2663,0,523756.75,0,573,0,1158593,0,0
N1641,0,398704.125,0,421,0,916312,0,0
N3050,0,398680.875,0,421,0,916312,0,0
N2706,0,241174.625,0,203,0,611191,0,0
N1337,0,398704.125,0,421,0,916312,0,0
N3044,0,523785.125,0,573,0,1158593,0,0
N2083,0,398704.125,0,421,0,916312,0,0
N219,0,241174.625,0,203,0,611191,0,0
N2996,0,398680.875,0,421,0,916312,0,0
N1652,0,523756.75,0,573,0,1158593,0,0
N400,0,398680.875,0,421,0,916312,0,0
N1408,0,523756.75,0,573,0,1158593,0,0
N2950,0,398680.875,0,421,0,916312,0,0
N2480,0,398680.875,0,421,0,916312,0,0
N778,0,398704.125,0,421,0,916312,0,0
N2946,0,241193.125,0,203,0,611191,0,0
N3122,0,523780.625,0,573,0,1158593,0,0
N1206,0,523756.75,0,573,0,1158593,0,0
N1673,0,523785.125,0,573,0,1158593,0,0
N1325,0,398704.125,0,421,0,916312,0,0
N1576,0,398680.875,0,421,0,916312,0,0
N218,0,398680.875,0,421,0,916312,0,0
N275,0,523780.625,0,573,0,1158593,0,0
N1279,0,241174.625,0,203,0,611191,0,0
N1132,0,523780.625,0,573,0,1158593,0,0
N1746,0,241193.125,0,203,0,611191,0,0
N2173,0,398704.125,0,421,0,916312,0,0
N533,0,523785.125,0,573,0,1158593,0,0
N558,0,523756.75,0,573,0,1158593,0,0
N3100,0,523780.625,0,573,0,1158593,0,0
N448,0,241174.625,0,203,0,611191,0,0
N2284,0,241174.625,0,203,0,611191,0,0
N3082,0,241193.125,0,203,0,611191,0,0
N1917,0,241174.625,0,203,0,611191,0,0
N2117,0,523780.625,0,573,0,1158593,0,0
N860,0,398704.125,0,421,0,916312,0,0
N159,0,241174.625,0,203,0,611191,0,0
N1333,0,241174.625,0,203,0,611191,0,0
N821,0,241174.625,0,203,0,611191,0,0
N2119,0,241174.625,0,203,0,611191,0,0
N1020,0,241193.125,0,203,0,611191,0,0
N2420,0,241174.625,0,203,0,611191,0,0
N690,0,398704.125,0,421,0,916312,0,0
N3004,0,241174.625,0,203,0,611191,0,0
N746,0,398680.875,0,421,0,916312,0,0
N336,0,398709.625,0,421,0,916312,0,0
N3043,0,523780.625,0,573,0,1158593,0,0
N1651,0,241193.125,0,203,0,611191,0,0
N1345,0,241174.625,0,203,0,611191,0,0
N2519,0,398680.875,0,421,0,916312,0,0
N2932,0,241174.625,0,203,0,611191,0,0
N2855,0,241193.125,0,203,0,611191,0,0
N562,0,398687.125,0,421,0,916312,0,0
N1954,0,241174.625,0,203,0,611191,0,0
N1145,0,241174.625,0,203,0,611191,0,0
N412,0,398704.125,0,421,0,916312,0,0
N2631,0,241174.625,0,203,0,611191,0,0
N2012,0,523785.125,0,573,0,1158593,0,0
N2939,0,398680.875,0,421,0,916312,0,0
N1549,0,398680.875,0,421,0,916312,0,0
N378,0,241174.625,0,203,0,611191,0,0
N1281,0,241176.625,0,203,0,611191,0,0
N1074,0,241193.125,0,203,0,611191,0,0
N397,0,398680.875,0,421,0,916312,0,0
N1755,0,523780.625,0,573,0,1158593,0,0
N1357,0,523785.125,0,573,0,1158593,0,0
N2019,0,241195.125,0,203,0,611191,0,0
N2138,0,241174.625,0,203,0,611191,0,0
N1859,0,398704.125,0,421,0,916312,0,0
N2326,0,241174.625,0,203,0,611191,0,0
N2655,0,398680.875,0,421,0,916312,0,0
N1871,0,523780.625,0,573,0,1158593,0,0
N1175,0,398680.875,0,421,0,916312,0,0
N912,0,241176.875,0,203,0,611191,0,0
N1884,0,398680.875,0,421,0,916312,0,0
N992,0,398704.125,0,421,0,916312,0,0
N204,0,398704.125,0,421,0,916312,0,0
N2388,0,398680.875,0,421,0,916312,0,0
N1720,0,241193.125,0,203,0,611191,0,0
N818,0,523780.625,0,573,0,1158593,0,0
N2861,0,398680.875,0,421,0,916312,0,0
N2818,0,241174.625,0,203,0,611191,0,0
N1525,0,398680.875,0,421,0,916312,0,0
N1709,0,241176.875,0,203,0,611191,0,0
N1418,0,241193.125,0,203,0,611191,0,0
N413,0,398709.625,0,421,0,916312,0,0
N1140,0,523780.625,0,573,0,1158593,0,0
N2790,0,523756.75,0,573,0,1158593,0,0
N638,0,398680.875,0,421,0,916312,0,0
N2520,0,523756.75,0,573,0,1158593,0,0
N1385,0,241174.625,0,203,0,611191,0,0
N36,0,523761.25,0,573,0,1158593,0,0
N320,0,241174.625,0,203,0,611191,0,0
N529,0,523780.625,0,573,0,1158593,0,0
N210,0,398704.125,0,421,0,916312,0,0
N3058,0,241176.625,0,203,0,611191,0,0
N1188,0,398680.875,0,421,0,916312,0,0
N1108,0,241174.625,0,203,0,611191,0,0
N1876,0,523780.625,0,573,0,1158593,0,0
N2168,0,241176.625,0,203,0,611191,0,0
N2699,0,241174.625,0,203,0,611191,0,0
N1280,0,398680.875,0,421,0,916312,0,0
N1088,0,241174.625,0,203,0,611191,0,0
N1075,0,241193.125,0,203,0,611191,0,0
N263,0,523780.625,0,573,0,1158593,0,0
N123,0,241174.625,0,203,0,611191,0,0
N1036,0,241174.625,0,203,0,611191,0,0
N2770,0,241193.125,0,203,0,611191,0,0
N2868,0,398704.125,0,421,0,916312,0,0
N2922,0,398704.125,0,421,0,916312,0,0
N436,0,398709.625,0,421,0,916312,0,0
N2464,0,241174.625,0,203,0,611191,0,0
N2628,0,398680.875,0,421,0,916312,0,0
N822,0,241174.625,0,203,0,611191,0,0
N1068,0,398680.875,0,421,0,916312,0,0
N1617,0,241193.125,0,203,0,611191,0,0
N2213,0,398709.625,0,421,0,916312,0,0
N604,0,398680.875,0,421,0,916312,0,0
N2772,0,398680.875,0,421,0,916312,0,0
N548,0,523780.625,0,573,0,1158593,0,0
N2067,0,398704.125,0,421,0,916312,0,0
N797,0,398704.125,0,421,0,916312,0,0
N3094,0,398704.125,0,421,0,916312,0,0
N2721,0,523780.625,0,573,0,1158593,0,0
N260,0,398687.125,0,421,0,916312,0,0
N337,0,523780.625,0,573,0,1158593,0,0
N1882,0,523756.75,0,573,0,1158593,0,0
N773,0,398704.125,0,421,0,916312,0,0
N2743,0,398680.875,0,421,0,916312,0,0
N2927,0,398704.125,0,421,0,916312,0,0
N2269,0,398680.875,0,421,0,916312,0,0
N2852,0,241174.625,0,203,0,611191,0,0
N2576,0,398709.625,0,421,0,916312,0,0
N2018,0,241193.125,0,203,0,611191,0,0
N2497,0,241193.125,0,203,0,611191,0,0
N1031,0,241193.125,0,203,0,611191,0,0
N2958,0,398680.875,0,421,0,916312,0,0
N3102,0,523785.875,0,573,0,1158593,0,0
N1608,0,523785.125,0,573,0,1158593,0,0
N1966,0,241193.125,0,203,0,611191,0,0
N1975,0,523756.75,0,573,0,1158593,0,0
N775,0,523780.625,0,573,0,1158593,0,0
N754,0,398704.125,0,421,0,916312,0,0
N3089,0,398686.375,0,421,0,916312,0,0
N326,0,241174.625,0,203,0,611191,0,0
N2779,0,241193.125,0,203,0,611191,0,0
N2731,0,241193.125,0,203,0,611191,0,0
N543,0,523780.625,0,573,0,1158593,0,0
N1757,0,523780.625,0,573,0,1158593,0,0
N1844,0,523756.75,0,573,0,1158593,0,0
N2478,0,241174.625,0,203,0,611191,0,0
N380,0,523780.625,0,573,0,1158593,0,0
N230,0,241174.625,0,203,0,611191,0,0
N2199,0,398704.125,0,421,0,916312,0,0
N1880,0,398680.875,0,421,0,916312,0,0
N2859,0,523761.25,0,573,0,1158593,0,0
N1497,0,241174.625,0,203,0,611191,0,0
N953,0,241193.125,0,203,0,611191,0,0
N3120,0,241174.625,0,203,0,611191,0,0
N249,0,241174.625,0,203,0,611191,0,0
N2969,0,241193.125,0,203,0,611191,0,0
N526,0,523756.75,0,573,0,1158593,0,0
N515,0,398680.875,0,421,0,916312,0,0
N271,0,523756.75,0,573,0,1158593,0,0
N1489,0,241174.625,0,203,0,611191,0,0
N567,0,241193.125,0,203,0,611191,0,0
N3126,0,523780.625,0,573,0,1158593,0,0
N2847,0,241174.625,0,203,0,611191,0,0
N2978,0,398680.875,0,421,0,916312,0,0
N28,0,241174.625,0,203,0,611191,0,0
N2384,0,398680.875,0,421,0,916312,0,0
N1987,0,523761.75,0,573,0,1158593,0,0
N950,0,241193.125,0,203,0,611191,0,0
N2052,0,241193.125,0,203,0,611191,0,0
N2440,0,523780.625,0,573,0,1158593,0,0
N2053,0,241174.625,0,203,0,611191,0,0
N2210,0,241176.625,0,203,0,611191,0,0
N645,0,241174.625,0,203,0,611191,0,0
N2553,0,398680.875,0,421,0,916312,0,0
N1447,0,398680.875,0,421,0,916312,0,0
N1435,0,398680.875,0,421,0,916312,0,0
N1831,0,241174.625,0,203,0,611191,0,0
N659,0,241193.125,0,203,0,611191,0,0
N2085,0,398709.625,0,421,0,916312,0,0
N2352,0,523780.625,0,573,0,1158593,0,0
N2864,0,241193.125,0,203,0,611191,0,0
N2521,0,398704.125,0,421,0,916312,0,0
N1646,0,523756.75,0,573,0,1158593,0,0
N1104,0,398704.125,0,421,0,916312,0,0
N888,0,398704.125,0,421,0,916312,0,0
N141,0,398680.875,0,421,0,916312,0,0
N655,0,523756.75,0,573,0,1158593,0,0
N2062,0,241174.625,0,203,0,611191,0,0
N1889,0,523756.75,0,573,0,1158593,0,0
N1365,0,241176.625,0,203,0,611191,0,0
N31,0,241174.625,0,203,0,611191,0,0
N1028,0,241174.625,0,203,0,611191,0,0
N396,0,523756.75,0,573,0,1158593,0,0
N2100,0,241193.125,0,203,0,611191,0,0
N3052,0,398680.875,0,421,0,916312,0,0
N809,0,241174.625,0,203,0,611191,0,0
N512,0,398709.625,0,421,0,916312,0,0
N2353,0,398704.125,0,421,0,916312,0,0
N2099,0,398687.125,0,421,0,916312,0,0
N699,0,398704.125,0,421,0,916312,0,0
N2404,0,241193.125,0,203,0,611191,0,0
N849,0,523756.75,0,573,0,1158593,0,0
N1536,0,241195.25,0,203,0,611191,0,0
N921,0,398704.125,0,421,0,916312,0,0
N216,0,523756.75,0,573,0,1158593,0,0
N881,0,398709.625,0,421,0,916312,0,0
N2761,0,523780.625,0,573,0,1158593,0,0
N3107,0,241174.625,0,203,0,611191,0,0
N136,0,398680.875,0,421,0,916312,0,0
N2750,0,523780.625,0,573,0,1158593,0,0
N2241,0,241174.625,0,203,0,611191,0,0
N709,0,241174.625,0,203,0,611191,0,0
N652,0,398687.125,0,421,0,916312,0,0
N1348,0,398680.875,0,421,0,916312,0,0
N193,0,398680.875,0,421,0,916312,0,0
N1356,0,523780.625,0,573,0,1158593,0,0
N1221,0,398680.875,0,421,0,916312,0,0
N1865,0,398704.125,0,421,0,916312,0,0
N2884,0,523756.75,0,573,0,1158593,0,0
N1957,0,523756.75,0,573,0,1158593,0,0
N118,0,398680.875,0,421,0,916312,0,0
N2654,0,523756.75,0,573,0,1158593,0,0
N2402,0,523780.625,0,573,0,1158593,0,0
N2475,0,241174.625,0,203,0,611191,0,0
N1006,0,398704.125,0,421,0,916312,0,0
N2074,0,241174.625,0,203,0,611191,0,0
N2908,0,241174.625,0,203,0,611191,0,0
N2439,0,398704.125,0,421,0,916312,0,0
N565,0,241193.125,0,203,0,611191,0,0
N1791,0,523756.75,0,573,0,1158593,0,0
N1619,0,398680.875,0,421,0,916312,0,0
N1589,0,241174.625,0,203,0,611191,0,0
N954,0,241174.625,0,203,0,611191,0,0
N1763,0,398680.875,0,421,0,916312,0,0
N1870,0,398709.625,0,421,0,916312,0,0
N1978,0,398686.375,0,421,0,916312,0,0
N2798,0,523780.625,0,573,0,1158593,0,0
N2324,0,523756.75,0,573,0,1158593,0,0
N1949,0,398704.125,0,421,0,916312,0,0
N844,0,398709.625,0,421,0,916312,0,0
N291,0,398704.125,0,421,0,916312,0,0
N152,0,398680.875,0,421,0,916312,0,0
N335,0,523785.125,0,573,0,1158593,0,0
N1477,0,523780.625,0,573,0,1158593,0,0
N185,0,523780.625,0,573,0,1158593,0,0
N996,0,398709.625,0,421,0,916312,0,0
N1513,0,241193.125,0,203,0,611191,0,0
N165,0,241195.125,0,203,0,611191,0,0
N1928,0,241174.625,0,203,0,611191,0,0
N2746,0,523780.625,0,573,0,1158593,0,0
N423,0,241174.625,0,203,0,611191,0,0
N527,0,398680.875,0,421,0,916312,0,0
N2997,0,523756.75,0,573,0,1158593,0,0
N2286,0,398704.125,0,421,0,916312,0,0
N2221,0,241193.125,0,203,0,611191,0,0
N2768,0,523761.25,0,573,0,1158593,0,0
N345,0,523756.75,0,573,0,1158593,0,0
N2720,0,398704.125,0,421,0,916312,0,0
N790,0,241193.125,0,203,0,611191,0,0
N370,0,398680.875,0,421,0,916312,0,0
N2955,0,398680.875,0,421,0,916312,0,0
N2872,0,241174.625,0,203,0,611191,0,0
N1217,0,523780.625,0,573,0,1158593,0,0
N312,0,523780.625,0,573,0,1158593,0,0
N84,0,398680.875,0,421,0,916312,0,0
N1575,0,398680.875,0,421,0,916312,0,0
N2846,0,241176.625,0,203,0,611191,0,0
N1121,0,241174.625,0,203,0,611191,0,0
N1443,0,241174.625,0,203,0,611191,0,0
N2614,0,241176.625,0,203,0,611191,0,0
N1528,0,523761.25,0,573,0,1158593,0,0
N140,0,398680.875,0,421,0,916312,0,0
N1774,0,398680.875,0,421,0,916312,0,0
N1236,0,241174.625,0,203,0,611191,0,0
N1324,0,398704.125,0,421,0,916312,0,0
N868,0,523756.75,0,573,0,1158593,0,0
N2923,0,523780.625,0,573,0,1158593,0,0
N1167,0,398680.875,0,421,0,916312,0,0
N2010,0,523780.625,0,573,0,1158593,0,0
N933,0,398680.875,0,421,0,916312,0,0
N1542,0,523761.25,0,573,0,1158593,0,0
N1827,0,398704.125,0,421,0,916312,0,0
