Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N2166,104231.5,69246.75,70,31,113736,84460,0,0
N1869,104231.5,69246.75,70,31,113736,84460,0,0
N851,125669.5,460664.5,77,198,127671,296580,0,0
N1139,104231.5,69246.75,70,31,113736,84460,0,0
N1524,32052.0,439063.5,13,198,29939,253242,0,0
N2373,104231.5,69246.75,70,31,113736,84460,0,0
N2048,104231.5,69246.75,70,31,113736,84460,0,0
N2092,32052.0,439063.5,13,198,29939,253242,0,0
N207,32052.0,439063.5,13,198,29939,253242,0,0
N738,104231.5,69246.75,70,31,113736,84460,0,0
N1065,104231.5,69246.75,70,31,113736,84460,0,0
N1001,104231.5,69246.75,70,31,113736,84460,0,0
N1081,104231.5,69246.75,70,31,113736,84460,0,0
N638,104231.5,69246.75,70,31,113736,84460,0,0
N1498,32052.0,439063.5,13,198,29939,253242,0,0
N2362,104231.5,69246.75,70,31,113736,84460,0,0
N318,32052.0,439063.5,13,198,29939,253242,0,0
N2820,104231.5,69246.75,70,31,113736,84460,0,0
N1319,104231.5,69246.75,70,31,113736,84460,0,0
N2016,104231.5,69246.75,70,31,113736,84460,0,0
N1723,32052.0,439063.5,13,198,29939,253242,0,0
N2394,104231.5,69246.75,70,31,113736,84460,0,0
N2205,104231.5,69246.75,70,31,113736,84460,0,0
N2781,104231.5,69246.75,70,31,113736,84460,0,0
N1528,104231.5,69246.75,70,31,113736,84460,0,0
N67,32052.0,439063.5,13,198,29939,253242,0,0
N1520,32052.0,439063.5,13,198,29939,253242,0,0
N2702,32052.0,439063.5,13,198,29939,253242,0,0
N1540,104231.5,69246.75,70,31,113736,84460,0,0
N1295,104231.5,69246.75,70,31,113736,84460,0,0
N959,32052.0,439063.5,13,198,29939,253242,0,0
N374,125669.5,460664.5,77,198,127671,296580,0,0
N82,104231.5,69246.75,70,31,113736,84460,0,0
N185,104231.5,69246.75,70,31,113736,84460,0,0
N874,104231.5,69246.75,70,31,113736,84460,0,0
N2354,104231.5,69246.75,70,31,113736,84460,0,0
N1222,32052.0,439063.5,13,198,29939,253242,0,0
N159,32052.0,439063.5,13,198,29939,253242,0,0
N270,104231.5,69246.75,70,31,113736,84460,0,0
N1999,104231.5,69246.75,70,31,113736,84460,0,0
N1881,104231.5,69246.75,70,31,113736,84460,0,0
N682,32052.0,439063.5,13,198,29939,253242,0,0
N2024,32052.0,439063.5,13,198,29939,253242,0,0
N220,32052.0,439063.5,13,198,29939,253242,0,0
N2008,104231.5,69246.75,70,31,113736,84460,0,0
N1113,32052.0,439063.5,13,198,29939,253242,0,0
N783,104231.5,69246.75,70,31,113736,84460,0,0
N1234,104231.5,69246.75,70,31,113736,84460,0,0
N1527,32052.0,439063.5,13,198,29939,253242,0,0
N2374,104231.5,69246.75,70,31,113736,84460,0,0
N379,104231.5,69246.75,70,31,113736,84460,0,0
N1827,32052.0,439063.5,13,198,29939,253242,0,0
N2517,125669.5,460664.5,77,198,127671,296580,0,0
N1882,104231.5,69246.75,70,31,113736,84460,0,0
N64,104231.5,69246.75,70,31,113736,84460,0,0
N219,32052.0,439063.5,13,198,29939,253242,0,0
N1430,104231.5,69246.75,70,31,113736,84460,0,0
N1861,104231.5,69246.75,70,31,113736,84460,0,0
N1659,104231.5,69246.75,70,31,113736,84460,0,0
N2433,104231.5,69246.75,70,31,113736,84460,0,0
N937,104231.5,69246.75,70,31,113736,84460,0,0
N289,32052.0,439063.5,13,198,29939,253242,0,0
N2832,104231.5,69246.75,70,31,113736,84460,0,0
N780,104231.5,69246.75,70,31,113736,84460,0,0
N791,32052.0,439063.5,13,198,29939,253242,0,0
N675,104231.5,69246.75,70,31,113736,84460,0,0
N357,104231.5,69246.75,70,31,113736,84460,0,0
N2314,104231.5,69246.75,70,31,113736,84460,0,0
N192,104231.5,69246.75,70,31,113736,84460,0,0
N951,104231.5,69246.75,70,31,113736,84460,0,0
N2138,32052.0,439063.5,13,198,29939,253242,0,0
N1538,32052.0,439063.5,13,198,29939,253242,0,0
N165,104231.5,69246.75,70,31,113736,84460,0,0
N505,125669.5,460664.5,77,198,127671,296580,0,0
N1153,104231.5,69246.75,70,31,113736,84460,0,0
N1353,32052.0,439063.5,13,198,29939,253242,0,0
N677,32052.0,439063.5,13,198,29939,253242,0,0
N2003,104231.5,69246.75,70,31,113736,84460,0,0
N338,32052.0,439063.5,13,198,29939,253242,0,0
N139,104231.5,69246.75,70,31,113736,84460,0,0
N12,104231.5,69246.75,70,31,113736,84460,0,0
N426,125669.5,460664.5,77,198,127671,296580,0,0
N1275,104231.5,69246.75,70,31,113736,84460,0,0
N1453,125669.5,460664.5,77,198,127671,296580,0,0
N2567,32052.0,439063.5,13,198,29939,253242,0,0
N418,104231.5,69246.75,70,31,113736,84460,0,0
N845,104231.5,69246.75,70,31,113736,84460,0,0
N1715,104231.5,69246.75,70,31,113736,84460,0,0
N100,104231.5,69246.75,70,31,113736,84460,0,0
N2188,32052.0,439063.5,13,198,29939,253242,0,0
N1362,104231.5,69246.75,70,31,113736,84460,0,0
N1013,32052.0,439063.5,13,198,29939,253242,0,0
N2312,104231.5,69246.75,70,31,113736,84460,0,0
N1550,104231.5,69246.75,70,31,113736,84460,0,0
N1992,104231.5,69246.75,70,31,113736,84460,0,0
N271,104231.5,69246.75,70,31,113736,84460,0,0
N451,104231.5,69246.75,70,31,113736,84460,0,0
N2720,32052.0,439063.5,13,198,29939,253242,0,0
N2276,125669.5,460664.5,77,198,127671,296580,0,0
N1442,104231.5,69246.75,70,31,113736,84460,0,0
N2238,104231.5,69246.75,70,31,113736,84460,0,0
N789,32052.0,439063.5,13,198,29939,253242,0,0
N1395,125669.5,460664.5,77,198,127671,296580,0,0
N913,104231.5,69246.75,70,31,113736,84460,0,0
N2274,104231.5,69246.75,70,31,113736,84460,0,0
N1224,104231.5,69246.75,70,31,113736,84460,0,0
N2291,32052.0,439063.5,13,198,29939,253242,0,0
N2793,104231.5,69246.75,70,31,113736,84460,0,0
N2776,104231.5,69246.75,70,31,113736,84460,0,0
N240,32052.0,439063.5,13,198,29939,253242,0,0
N1547,32052.0,439063.5,13,198,29939,253242,0,0
N1450,104231.5,69246.75,70,31,113736,84460,0,0
N1075,32052.0,439063.5,13,198,29939,253242,0,0
N595,104231.5,69246.75,70,31,113736,84460,0,0
N970,104231.5,69246.75,70,31,113736,84460,0,0
N2284,104231.5,69246.75,70,31,113736,84460,0,0
N1142,104231.5,69246.75,70,31,113736,84460,0,0
N2709,104231.5,69246.75,70,31,113736,84460,0,0
N575,104231.5,69246.75,70,31,113736,84460,0,0
N1148,32052.0,439063.5,13,198,29939,253242,0,0
N710,32052.0,439063.5,13,198,29939,253242,0,0
N2556,104231.5,69246.75,70,31,113736,84460,0,0
N529,125669.5,460664.5,77,198,127671,296580,0,0
N2470,104231.5,69246.75,70,31,113736,84460,0,0
N1826,32052.0,439063.5,13,198,29939,253242,0,0
N2137,104231.5,69246.75,70,31,113736,84460,0,0
N1901,104231.5,69246.75,70,31,113736,84460,0,0
N2693,104231.5,69246.75,70,31,113736,84460,0,0
N2757,32052.0,439063.5,13,198,29939,253242,0,0
N610,32052.0,439063.5,13,198,29939,253242,0,0
N1848,104231.5,69246.75,70,31,113736,84460,0,0
N630,32052.0,439063.5,13,198,29939,253242,0,0
N2178,104231.5,69246.75,70,31,113736,84460,0,0
N1976,104231.5,69246.75,70,31,113736,84460,0,0
N2222,104231.5,69246.75,70,31,113736,84460,0,0
N1610,104231.5,69246.75,70,31,113736,84460,0,0
N1365,104231.5,69246.75,70,31,113736,84460,0,0
N542,104231.5,69246.75,70,31,113736,84460,0,0
N65,32052.0,439063.5,13,198,29939,253242,0,0
N1225,32052.0,439063.5,13,198,29939,253242,0,0
N1419,32052.0,439063.5,13,198,29939,253242,0,0
N1307,104231.5,69246.75,70,31,113736,84460,0,0
N2333,104231.5,69246.75,70,31,113736,84460,0,0
N2488,104231.5,69246.75,70,31,113736,84460,0,0
N262,104231.5,69246.75,70,31,113736,84460,0,0
N2331,104231.5,69246.75,70,31,113736,84460,0,0
N1707,104231.5,69246.75,70,31,113736,84460,0,0
N1398,32052.0,439063.5,13,198,29939,253242,0,0
N81,125669.5,460664.5,77,198,127671,296580,0,0
N2416,32052.0,439063.5,13,198,29939,253242,0,0
N653,32052.0,439063.5,13,198,29939,253242,0,0
N689,104231.5,69246.75,70,31,113736,84460,0,0
N1456,104231.5,69246.75,70,31,113736,84460,0,0
N1337,32052.0,439063.5,13,198,29939,253242,0,0
N1689,104231.5,69246.75,70,31,113736,84460,0,0
N2620,104231.5,69246.75,70,31,113736,84460,0,0
N865,104231.5,69246.75,70,31,113736,84460,0,0
N2377,104231.5,69246.75,70,31,113736,84460,0,0
N443,32052.0,439063.5,13,198,29939,253242,0,0
N2848,104231.5,69246.75,70,31,113736,84460,0,0
N2210,32052.0,439063.5,13,198,29939,253242,0,0
N2100,32052.0,439063.5,13,198,29939,253242,0,0
N892,32052.0,439063.5,13,198,29939,253242,0,0
N2437,32052.0,439063.5,13,198,29939,253242,0,0
N1971,104231.5,69246.75,70,31,113736,84460,0,0
N1006,104231.5,69246.75,70,31,113736,84460,0,0
N2001,104231.5,69246.75,70,31,113736,84460,0,0
N2539,104231.5,69246.75,70,31,113736,84460,0,0
N1696,104231.5,69246.75,70,31,113736,84460,0,0
N2661,125669.5,460664.5,77,198,127671,296580,0,0
N2168,32052.0,439063.5,13,198,29939,253242,0,0
N1534,104231.5,69246.75,70,31,113736,84460,0,0
N816,32052.0,439063.5,13,198,29939,253242,0,0
N2147,32052.0,439063.5,13,198,29939,253242,0,0
N264,125669.5,460664.5,77,198,127671,296580,0,0
N1568,104231.5,69246.75,70,31,113736,84460,0,0
N1292,104231.5,69246.75,70,31,113736,84460,0,0
N2834,32052.0,439063.5,13,198,29939,253242,0,0
N781,32052.0,439063.5,13,198,29939,253242,0,0
N1911,32052.0,439063.5,13,198,29939,253242,0,0
N1025,32052.0,439063.5,13,198,29939,253242,0,0
N2818,32052.0,439063.5,13,198,29939,253242,0,0
N556,104231.5,69246.75,70,31,113736,84460,0,0
N336,104231.5,69246.75,70,31,113736,84460,0,0
N2298,32052.0,439063.5,13,198,29939,253242,0,0
N2609,125669.5,460664.5,77,198,127671,296580,0,0
N259,32052.0,439063.5,13,198,29939,253242,0,0
N2352,32052.0,439063.5,13,198,29939,253242,0,0
N1497,104231.5,69246.75,70,31,113736,84460,0,0
N2267,104231.5,69246.75,70,31,113736,84460,0,0
N2089,32052.0,439063.5,13,198,29939,253242,0,0
N2012,104231.5,69246.75,70,31,113736,84460,0,0
N1619,32052.0,439063.5,13,198,29939,253242,0,0
N804,104231.5,69246.75,70,31,113736,84460,0,0
N1756,104231.5,69246.75,70,31,113736,84460,0,0
N1995,104231.5,69246.75,70,31,113736,84460,0,0
N1406,32052.0,439063.5,13,198,29939,253242,0,0
N958,125669.5,460664.5,77,198,127671,296580,0,0
N453,104231.5,69246.75,70,31,113736,84460,0,0
N1709,104231.5,69246.75,70,31,113736,84460,0,0
N210,32052.0,439063.5,13,198,29939,253242,0,0
N539,104231.5,69246.75,70,31,113736,84460,0,0
N1132,104231.5,69246.75,70,31,113736,84460,0,0
N330,32052.0,439063.5,13,198,29939,253242,0,0
N2447,104231.5,69246.75,70,31,113736,84460,0,0
N794,32052.0,439063.5,13,198,29939,253242,0,0
N2235,32052.0,439063.5,13,198,29939,253242,0,0
N753,104231.5,69246.75,70,31,113736,84460,0,0
N1461,104231.5,69246.75,70,31,113736,84460,0,0
N1459,125669.5,460664.5,77,198,127671,296580,0,0
N48,104231.5,69246.75,70,31,113736,84460,0,0
N1467,104231.5,69246.75,70,31,113736,84460,0,0
N434,32052.0,439063.5,13,198,29939,253242,0,0
N1854,104231.5,69246.75,70,31,113736,84460,0,0
N236,32052.0,439063.5,13,198,29939,253242,0,0
N1266,104231.5,69246.75,70,31,113736,84460,0,0
N1761,104231.5,69246.75,70,31,113736,84460,0,0
N1681,104231.5,69246.75,70,31,113736,84460,0,0
N2316,32052.0,439063.5,13,198,29939,253242,0,0
N1782,104231.5,69246.75,70,31,113736,84460,0,0
N2446,104231.5,69246.75,70,31,113736,84460,0,0
N2165,32052.0,439063.5,13,198,29939,253242,0,0
N588,104231.5,69246.75,70,31,113736,84460,0,0
N2839,104231.5,69246.75,70,31,113736,84460,0,0
N503,104231.5,69246.75,70,31,113736,84460,0,0
N1510,104231.5,69246.75,70,31,113736,84460,0,0
N1244,104231.5,69246.75,70,31,113736,84460,0,0
N277,104231.5,69246.75,70,31,113736,84460,0,0
N355,104231.5,69246.75,70,31,113736,84460,0,0
N1062,104231.5,69246.75,70,31,113736,84460,0,0
N1385,104231.5,69246.75,70,31,113736,84460,0,0
N2027,104231.5,69246.75,70,31,113736,84460,0,0
N34,104231.5,69246.75,70,31,113736,84460,0,0
N854,32052.0,439063.5,13,198,29939,253242,0,0
N2258,104231.5,69246.75,70,31,113736,84460,0,0
N1047,104231.5,69246.75,70,31,113736,84460,0,0
N1648,104231.5,69246.75,70,31,113736,84460,0,0
N2118,32052.0,439063.5,13,198,29939,253242,0,0
N2389,104231.5,69246.75,70,31,113736,84460,0,0
N1372,104231.5,69246.75,70,31,113736,84460,0,0
N432,32052.0,439063.5,13,198,29939,253242,0,0
N1938,104231.5,69246.75,70,31,113736,84460,0,0
N2473,104231.5,69246.75,70,31,113736,84460,0,0
N636,104231.5,69246.75,70,31,113736,84460,0,0
N554,125669.5,460664.5,77,198,127671,296580,0,0
N1424,104231.5,69246.75,70,31,113736,84460,0,0
N1345,104231.5,69246.75,70,31,113736,84460,0,0
N2613,125669.5,460664.5,77,198,127671,296580,0,0
N7,104231.5,69246.75,70,31,113736,84460,0,0
N2176,32052.0,439063.5,13,198,29939,253242,0,0
N2124,104231.5,69246.75,70,31,113736,84460,0,0
N977,104231.5,69246.75,70,31,113736,84460,0,0
N387,32052.0,439063.5,13,198,29939,253242,0,0
N1175,104231.5,69246.75,70,31,113736,84460,0,0
N991,125669.5,460664.5,77,198,127671,296580,0,0
N297,32052.0,439063.5,13,198,29939,253242,0,0
N385,125669.5,460664.5,77,198,127671,296580,0,0
N382,104231.5,69246.75,70,31,113736,84460,0,0
N1842,104231.5,69246.75,70,31,113736,84460,0,0
N2855,104231.5,69246.75,70,31,113736,84460,0,0
N37,104231.5,69246.75,70,31,113736,84460,0,0
N1784,32052.0,439063.5,13,198,29939,253242,0,0
N2542,32052.0,439063.5,13,198,29939,253242,0,0
N2399,104231.5,69246.75,70,31,113736,84460,0,0
N743,104231.5,69246.75,70,31,113736,84460,0,0
N1726,104231.5,69246.75,70,31,113736,84460,0,0
N2796,104231.5,69246.75,70,31,113736,84460,0,0
N1074,104231.5,69246.75,70,31,113736,84460,0,0
N558,104231.5,69246.75,70,31,113736,84460,0,0
N691,32052.0,439063.5,13,198,29939,253242,0,0
N2348,32052.0,439063.5,13,198,29939,253242,0,0
N2449,104231.5,69246.75,70,31,113736,84460,0,0
N530,104231.5,69246.75,70,31,113736,84460,0,0
N637,32052.0,439063.5,13,198,29939,253242,0,0
N1671,104231.5,69246.75,70,31,113736,84460,0,0
N849,104231.5,69246.75,70,31,113736,84460,0,0
N2563,104231.5,69246.75,70,31,113736,84460,0,0
N1359,104231.5,69246.75,70,31,113736,84460,0,0
N1095,125669.5,460664.5,77,198,127671,296580,0,0
N2116,104231.5,69246.75,70,31,113736,84460,0,0
N109,104231.5,69246.75,70,31,113736,84460,0,0
N2456,104231.5,69246.75,70,31,113736,84460,0,0
N1256,32052.0,439063.5,13,198,29939,253242,0,0
N2321,104231.5,69246.75,70,31,113736,84460,0,0
N732,104231.5,69246.75,70,31,113736,84460,0,0
N1958,104231.5,69246.75,70,31,113736,84460,0,0
N1241,32052.0,439063.5,13,198,29939,253242,0,0
N2364,104231.5,69246.75,70,31,113736,84460,0,0
N1422,32052.0,439063.5,13,198,29939,253242,0,0
N1277,32052.0,439063.5,13,198,29939,253242,0,0
N549,104231.5,69246.75,70,31,113736,84460,0,0
N1982,104231.5,69246.75,70,31,113736,84460,0,0
N2491,104231.5,69246.75,70,31,113736,84460,0,0
N419,104231.5,69246.75,70,31,113736,84460,0,0
N1773,32052.0,439063.5,13,198,29939,253242,0,0
N651,32052.0,439063.5,13,198,29939,253242,0,0
N2677,104231.5,69246.75,70,31,113736,84460,0,0
N2345,104231.5,69246.75,70,31,113736,84460,0,0
N511,104231.5,69246.75,70,31,113736,84460,0,0
N2864,125669.5,460664.5,77,198,127671,296580,0,0
N1010,104231.5,69246.75,70,31,113736,84460,0,0
N2332,32052.0,439063.5,13,198,29939,253242,0,0
N1902,104231.5,69246.75,70,31,113736,84460,0,0
N1489,104231.5,69246.75,70,31,113736,84460,0,0
N992,104231.5,69246.75,70,31,113736,84460,0,0
N2219,104231.5,69246.75,70,31,113736,84460,0,0
N1718,104231.5,69246.75,70,31,113736,84460,0,0
N1469,32052.0,439063.5,13,198,29939,253242,0,0
N2584,104231.5,69246.75,70,31,113736,84460,0,0
N2081,104231.5,69246.75,70,31,113736,84460,0,0
N2349,32052.0,439063.5,13,198,29939,253242,0,0
N1169,32052.0,439063.5,13,198,29939,253242,0,0
N2698,125669.5,460664.5,77,198,127671,296580,0,0
N915,32052.0,439063.5,13,198,29939,253242,0,0
N2443,104231.5,69246.75,70,31,113736,84460,0,0
N2342,125669.5,460664.5,77,198,127671,296580,0,0
N166,104231.5,69246.75,70,31,113736,84460,0,0
N105,32052.0,439063.5,13,198,29939,253242,0,0
N2121,104231.5,69246.75,70,31,113736,84460,0,0
N2033,104231.5,69246.75,70,31,113736,84460,0,0
N826,32052.0,439063.5,13,198,29939,253242,0,0
N2199,32052.0,439063.5,13,198,29939,253242,0,0
N935,125669.5,460664.5,77,198,127671,296580,0,0
N1451,32052.0,439063.5,13,198,29939,253242,0,0
N2249,32052.0,439063.5,13,198,29939,253242,0,0
N2721,104231.5,69246.75,70,31,113736,84460,0,0
N1838,32052.0,439063.5,13,198,29939,253242,0,0
N9,104231.5,69246.75,70,31,113736,84460,0,0
N2861,125669.5,460664.5,77,198,127671,296580,0,0
N2322,104231.5,69246.75,70,31,113736,84460,0,0
N2319,125669.5,460664.5,77,198,127671,296580,0,0
N2211,32052.0,439063.5,13,198,29939,253242,0,0
N2662,104231.5,69246.75,70,31,113736,84460,0,0
N2431,32052.0,439063.5,13,198,29939,253242,0,0
N1837,32052.0,439063.5,13,198,29939,253242,0,0
N284,104231.5,69246.75,70,31,113736,84460,0,0
N2409,104231.5,69246.75,70,31,113736,84460,0,0
N649,32052.0,439063.5,13,198,29939,253242,0,0
N2453,125669.5,460664.5,77,198,127671,296580,0,0
N2044,104231.5,69246.75,70,31,113736,84460,0,0
N669,32052.0,439063.5,13,198,29939,253242,0,0
N370,125669.5,460664.5,77,198,127671,296580,0,0
N1326,32052.0,439063.5,13,198,29939,253242,0,0
N1079,104231.5,69246.75,70,31,113736,84460,0,0
N2234,104231.5,69246.75,70,31,113736,84460,0,0
N2633,104231.5,69246.75,70,31,113736,84460,0,0
N680,104231.5,69246.75,70,31,113736,84460,0,0
N646,32052.0,439063.5,13,198,29939,253242,0,0
N316,104231.5,69246.75,70,31,113736,84460,0,0
N1168,104231.5,69246.75,70,31,113736,84460,0,0
N797,32052.0,439063.5,13,198,29939,253242,0,0
N93,32052.0,439063.5,13,198,29939,253242,0,0
N2501,32052.0,439063.5,13,198,29939,253242,0,0
N693,32052.0,439063.5,13,198,29939,253242,0,0
N1173,104231.5,69246.75,70,31,113736,84460,0,0
N1836,32052.0,439063.5,13,198,29939,253242,0,0
N2629,104231.5,69246.75,70,31,113736,84460,0,0
N2301,32052.0,439063.5,13,198,29939,253242,0,0
N2066,104231.5,69246.75,70,31,113736,84460,0,0
N323,104231.5,69246.75,70,31,113736,84460,0,0
N2228,104231.5,69246.75,70,31,113736,84460,0,0
N2061,104231.5,69246.75,70,31,113736,84460,0,0
N2482,32052.0,439063.5,13,198,29939,253242,0,0
N1617,104231.5,69246.75,70,31,113736,84460,0,0
N1835,32052.0,439063.5,13,198,29939,253242,0,0
N868,32052.0,439063.5,13,198,29939,253242,0,0
N2,104231.5,69246.75,70,31,113736,84460,0,0
N29,32052.0,439063.5,13,198,29939,253242,0,0
N525,32052.0,439063.5,13,198,29939,253242,0,0
N1537,104231.5,69246.75,70,31,113736,84460,0,0
N247,32052.0,439063.5,13,198,29939,253242,0,0
N1348,104231.5,69246.75,70,31,113736,84460,0,0
N1360,32052.0,439063.5,13,198,29939,253242,0,0
N2624,104231.5,69246.75,70,31,113736,84460,0,0
N996,104231.5,69246.75,70,31,113736,84460,0,0
N2856,32052.0,439063.5,13,198,29939,253242,0,0
N2408,32052.0,439063.5,13,198,29939,253242,0,0
N973,125669.5,460664.5,77,198,127671,296580,0,0
N492,104231.5,69246.75,70,31,113736,84460,0,0
N928,32052.0,439063.5,13,198,29939,253242,0,0
N1611,32052.0,439063.5,13,198,29939,253242,0,0
N1989,104231.5,69246.75,70,31,113736,84460,0,0
N435,104231.5,69246.75,70,31,113736,84460,0,0
N1871,104231.5,69246.75,70,31,113736,84460,0,0
N2649,32052.0,439063.5,13,198,29939,253242,0,0
N304,104231.5,69246.75,70,31,113736,84460,0,0
N1381,104231.5,69246.75,70,31,113736,84460,0,0
N1068,104231.5,69246.75,70,31,113736,84460,0,0
N2385,104231.5,69246.75,70,31,113736,84460,0,0
N1494,125669.5,460664.5,77,198,127671,296580,0,0
N528,104231.5,69246.75,70,31,113736,84460,0,0
N127,125669.5,460664.5,77,198,127671,296580,0,0
N806,104231.5,69246.75,70,31,113736,84460,0,0
N1204,32052.0,439063.5,13,198,29939,253242,0,0
N2194,32052.0,439063.5,13,198,29939,253242,0,0
N660,104231.5,69246.75,70,31,113736,84460,0,0
N1579,104231.5,69246.75,70,31,113736,84460,0,0
N2821,104231.5,69246.75,70,31,113736,84460,0,0
N616,32052.0,439063.5,13,198,29939,253242,0,0
N2441,104231.5,69246.75,70,31,113736,84460,0,0
N2499,32052.0,439063.5,13,198,29939,253242,0,0
N889,104231.5,69246.75,70,31,113736,84460,0,0
N1932,104231.5,69246.75,70,31,113736,84460,0,0
N2082,125669.5,460664.5,77,198,127671,296580,0,0
N1909,104231.5,69246.75,70,31,113736,84460,0,0
N2297,32052.0,439063.5,13,198,29939,253242,0,0
N1012,32052.0,439063.5,13,198,29939,253242,0,0
N885,104231.5,69246.75,70,31,113736,84460,0,0
N1720,32052.0,439063.5,13,198,29939,253242,0,0
N461,104231.5,69246.75,70,31,113736,84460,0,0
N2248,104231.5,69246.75,70,31,113736,84460,0,0
N2694,104231.5,69246.75,70,31,113736,84460,0,0
N553,104231.5,69246.75,70,31,113736,84460,0,0
N1578,104231.5,69246.75,70,31,113736,84460,0,0
N2689,104231.5,69246.75,70,31,113736,84460,0,0
N657,104231.5,69246.75,70,31,113736,84460,0,0
N543,125669.5,460664.5,77,198,127671,296580,0,0
N742,104231.5,69246.75,70,31,113736,84460,0,0
N1315,104231.5,69246.75,70,31,113736,84460,0,0
N204,32052.0,439063.5,13,198,29939,253242,0,0
N1725,104231.5,69246.75,70,31,113736,84460,0,0
N1790,104231.5,69246.75,70,31,113736,84460,0,0
N2509,104231.5,69246.75,70,31,113736,84460,0,0
N2376,32052.0,439063.5,13,198,29939,253242,0,0
N1994,32052.0,439063.5,13,198,29939,253242,0,0
N493,32052.0,439063.5,13,198,29939,253242,0,0
N1311,104231.5,69246.75,70,31,113736,84460,0,0
N1046,104231.5,69246.75,70,31,113736,84460,0,0
N2220,32052.0,439063.5,13,198,29939,253242,0,0
N821,104231.5,69246.75,70,31,113736,84460,0,0
N1775,32052.0,439063.5,13,198,29939,253242,0,0
N94,32052.0,439063.5,13,198,29939,253242,0,0
N2528,104231.5,69246.75,70,31,113736,84460,0,0
N2102,32052.0,439063.5,13,198,29939,253242,0,0
N1349,104231.5,69246.75,70,31,113736,84460,0,0
N1032,104231.5,69246.75,70,31,113736,84460,0,0
N969,32052.0,439063.5,13,198,29939,253242,0,0
N89,104231.5,69246.75,70,31,113736,84460,0,0
N84,104231.5,69246.75,70,31,113736,84460,0,0
N986,104231.5,69246.75,70,31,113736,84460,0,0
N241,104231.5,69246.75,70,31,113736,84460,0,0
N1832,104231.5,69246.75,70,31,113736,84460,0,0
N2508,104231.5,69246.75,70,31,113736,84460,0,0
N2628,32052.0,439063.5,13,198,29939,253242,0,0
N2865,32052.0,439063.5,13,198,29939,253242,0,0
N2227,32052.0,439063.5,13,198,29939,253242,0,0
N1388,32052.0,439063.5,13,198,29939,253242,0,0
N1336,125669.5,460664.5,77,198,127671,296580,0,0
N1820,32052.0,439063.5,13,198,29939,253242,0,0
N1157,104231.5,69246.75,70,31,113736,84460,0,0
N1675,32052.0,439063.5,13,198,29939,253242,0,0
N135,104231.5,69246.75,70,31,113736,84460,0,0
N1194,104231.5,69246.75,70,31,113736,84460,0,0
N890,32052.0,439063.5,13,198,29939,253242,0,0
N1518,104231.5,69246.75,70,31,113736,84460,0,0
N1916,32052.0,439063.5,13,198,29939,253242,0,0
N416,104231.5,69246.75,70,31,113736,84460,0,0
N2388,104231.5,69246.75,70,31,113736,84460,0,0
N1713,32052.0,439063.5,13,198,29939,253242,0,0
N1998,104231.5,69246.75,70,31,113736,84460,0,0
N2519,32052.0,439063.5,13,198,29939,253242,0,0
N2767,32052.0,439063.5,13,198,29939,253242,0,0
N957,104231.5,69246.75,70,31,113736,84460,0,0
N1322,104231.5,69246.75,70,31,113736,84460,0,0
N2545,32052.0,439063.5,13,198,29939,253242,0,0
N817,32052.0,439063.5,13,198,29939,253242,0,0
N2091,104231.5,69246.75,70,31,113736,84460,0,0
N1328,104231.5,69246.75,70,31,113736,84460,0,0
N2257,104231.5,69246.75,70,31,113736,84460,0,0
N1708,104231.5,69246.75,70,31,113736,84460,0,0
N1202,104231.5,69246.75,70,31,113736,84460,0,0
N961,104231.5,69246.75,70,31,113736,84460,0,0
N2190,104231.5,69246.75,70,31,113736,84460,0,0
N1472,32052.0,439063.5,13,198,29939,253242,0,0
N1808,104231.5,69246.75,70,31,113736,84460,0,0
N1057,32052.0,439063.5,13,198,29939,253242,0,0
N2386,104231.5,69246.75,70,31,113736,84460,0,0
N1462,104231.5,69246.75,70,31,113736,84460,0,0
N1614,104231.5,69246.75,70,31,113736,84460,0,0
N1301,32052.0,439063.5,13,198,29939,253242,0,0
N787,104231.5,69246.75,70,31,113736,84460,0,0
N559,32052.0,439063.5,13,198,29939,253242,0,0
N2684,32052.0,439063.5,13,198,29939,253242,0,0
N85,32052.0,439063.5,13,198,29939,253242,0,0
N44,104231.5,69246.75,70,31,113736,84460,0,0
N744,104231.5,69246.75,70,31,113736,84460,0,0
N334,104231.5,69246.75,70,31,113736,84460,0,0
N255,32052.0,439063.5,13,198,29939,253242,0,0
N275,104231.5,69246.75,70,31,113736,84460,0,0
N1777,32052.0,439063.5,13,198,29939,253242,0,0
N770,104231.5,69246.75,70,31,113736,84460,0,0
N1593,104231.5,69246.75,70,31,113736,84460,0,0
N407,104231.5,69246.75,70,31,113736,84460,0,0
N1491,32052.0,439063.5,13,198,29939,253242,0,0
N2667,32052.0,439063.5,13,198,29939,253242,0,0
N746,32052.0,439063.5,13,198,29939,253242,0,0
N1410,32052.0,439063.5,13,198,29939,253242,0,0
N857,32052.0,439063.5,13,198,29939,253242,0,0
N332,104231.5,69246.75,70,31,113736,84460,0,0
N1174,32052.0,439063.5,13,198,29939,253242,0,0
N2201,104231.5,69246.75,70,31,113736,84460,0,0
N834,32052.0,439063.5,13,198,29939,253242,0,0
N1198,104231.5,69246.75,70,31,113736,84460,0,0
