Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N462,258914.0,110243.0,111,44,264831,108924,0,0
N379,258909.5,110238.5,111,44,264831,108924,0,0
N1602,258914.0,110243.0,111,44,264831,108924,0,0
N1770,258909.5,110238.5,111,44,264831,108924,0,0
N416,258909.5,110238.5,111,44,264831,108924,0,0
N978,258909.5,110238.5,111,44,264831,108924,0,0
N1708,258909.5,110238.5,111,44,264831,108924,0,0
N113,258909.5,110238.5,111,44,264831,108924,0,0
N1132,258909.5,110238.5,111,44,264831,108924,0,0
N998,258909.5,110238.5,111,44,264831,108924,0,0
N2190,258909.5,110238.5,111,44,264831,108924,0,0
N2624,258914.0,110243.0,111,44,264831,108924,0,0
N1689,258909.5,110238.5,111,44,264831,108924,0,0
N684,258914.0,110243.0,111,44,264831,108924,0,0
N1375,258909.5,110238.5,111,44,264831,108924,0,0
N1795,258914.0,110243.0,111,44,264831,108924,0,0
N2168,261750.0,119223.25,116,64,266666,113804,0,0
N581,258909.5,110238.5,111,44,264831,108924,0,0
N2320,258909.5,110238.5,111,44,264831,108924,0,0
N2666,261750.0,119223.25,116,64,266666,113804,0,0
N1618,258909.5,110238.5,111,44,264831,108924,0,0
N168,258914.0,110243.0,111,44,264831,108924,0,0
N2334,261750.0,119223.25,116,64,266666,113804,0,0
N1538,258914.0,110243.0,111,44,264831,108924,0,0
N991,258909.5,110238.5,111,44,264831,108924,0,0
N336,18189.0,20272.5,9,24,27231,18888,0,0
N1692,258914.0,110243.0,111,44,264831,108924,0,0
N2647,258909.5,110238.5,111,44,264831,108924,0,0
N693,258914.0,110243.0,111,44,264831,108924,0,0
N1020,258914.0,110243.0,111,44,264831,108924,0,0
N1412,258914.0,110243.0,111,44,264831,108924,0,0
N30,258914.0,110243.0,111,44,264831,108924,0,0
N1710,258914.0,110243.0,111,44,264831,108924,0,0
N947,258914.0,110243.0,111,44,264831,108924,0,0
N193,258909.5,110238.5,111,44,264831,108924,0,0
N1990,258914.0,110243.0,111,44,264831,108924,0,0
N2441,258909.5,110238.5,111,44,264831,108924,0,0
N1956,18189.0,20272.5,9,24,27231,18888,0,0
N423,258909.5,110238.5,111,44,264831,108924,0,0
N1106,258909.5,110238.5,111,44,264831,108924,0,0
N1722,258909.5,110238.5,111,44,264831,108924,0,0
N16,261750.0,119223.25,116,64,266666,113804,0,0
N2227,18189.0,20272.5,9,24,27231,18888,0,0
N1351,18189.0,20272.5,9,24,27231,18888,0,0
N2472,258909.5,110238.5,111,44,264831,108924,0,0
N2083,258909.5,110238.5,111,44,264831,108924,0,0
N2181,258909.5,110238.5,111,44,264831,108924,0,0
N2091,258909.5,110238.5,111,44,264831,108924,0,0
N136,258909.5,110238.5,111,44,264831,108924,0,0
N440,261750.0,119223.25,116,64,266666,113804,0,0
N2002,258914.0,110243.0,111,44,264831,108924,0,0
N111,258909.5,110238.5,111,44,264831,108924,0,0
N945,258909.5,110238.5,111,44,264831,108924,0,0
N2105,258909.5,110238.5,111,44,264831,108924,0,0
N1437,258909.5,110238.5,111,44,264831,108924,0,0
N2424,258914.0,110243.0,111,44,264831,108924,0,0
N1322,258914.0,110243.0,111,44,264831,108924,0,0
N1476,258914.0,110243.0,111,44,264831,108924,0,0
N1174,261750.0,119223.25,116,64,266666,113804,0,0
N320,258909.5,110238.5,111,44,264831,108924,0,0
N2636,258914.0,110243.0,111,44,264831,108924,0,0
N486,258909.5,110238.5,111,44,264831,108924,0,0
N843,258909.5,110238.5,111,44,264831,108924,0,0
N993,258909.5,110238.5,111,44,264831,108924,0,0
N473,258914.0,110243.0,111,44,264831,108924,0,0
N459,258914.0,110243.0,111,44,264831,108924,0,0
N128,258914.0,110243.0,111,44,264831,108924,0,0
N270,258909.5,110238.5,111,44,264831,108924,0,0
N267,258909.5,110238.5,111,44,264831,108924,0,0
N1790,258914.0,110243.0,111,44,264831,108924,0,0
N240,258914.0,110243.0,111,44,264831,108924,0,0
N94,261750.0,119223.25,116,64,266666,113804,0,0
N1984,258909.5,110238.5,111,44,264831,108924,0,0
N2172,258909.5,110238.5,111,44,264831,108924,0,0
N487,258914.0,110243.0,111,44,264831,108924,0,0
N374,18189.0,20272.5,9,24,27231,18888,0,0
N681,258909.5,110238.5,111,44,264831,108924,0,0
N786,258909.5,110238.5,111,44,264831,108924,0,0
N1755,258914.0,110243.0,111,44,264831,108924,0,0
N2061,258909.5,110238.5,111,44,264831,108924,0,0
N2052,261750.0,119223.25,116,64,266666,113804,0,0
N1110,258914.0,110243.0,111,44,264831,108924,0,0
N855,258914.0,110243.0,111,44,264831,108924,0,0
N841,258909.5,110238.5,111,44,264831,108924,0,0
N2209,258909.5,110238.5,111,44,264831,108924,0,0
N1104,261750.0,119223.25,116,64,266666,113804,0,0
N355,258914.0,110243.0,111,44,264831,108924,0,0
N1780,258909.5,110238.5,111,44,264831,108924,0,0
N1417,258914.0,110243.0,111,44,264831,108924,0,0
N1039,258914.0,110243.0,111,44,264831,108924,0,0
N2008,258909.5,110238.5,111,44,264831,108924,0,0
N1940,258914.0,110243.0,111,44,264831,108924,0,0
N1704,258909.5,110238.5,111,44,264831,108924,0,0
N469,258909.5,110238.5,111,44,264831,108924,0,0
N897,258914.0,110243.0,111,44,264831,108924,0,0
N1168,258909.5,110238.5,111,44,264831,108924,0,0
N498,18189.0,20272.5,9,24,27231,18888,0,0
N2125,258914.0,110243.0,111,44,264831,108924,0,0
N2388,258909.5,110238.5,111,44,264831,108924,0,0
N1840,258914.0,110243.0,111,44,264831,108924,0,0
N1001,261750.0,119223.25,116,64,266666,113804,0,0
N2652,261750.0,119223.25,116,64,266666,113804,0,0
N1701,258914.0,110243.0,111,44,264831,108924,0,0
N1478,258914.0,110243.0,111,44,264831,108924,0,0
N872,18189.0,20272.5,9,24,27231,18888,0,0
N1324,258914.0,110243.0,111,44,264831,108924,0,0
N131,258914.0,110243.0,111,44,264831,108924,0,0
N871,261750.0,119223.25,116,64,266666,113804,0,0
N1028,18189.0,20272.5,9,24,27231,18888,0,0
N1937,258909.5,110238.5,111,44,264831,108924,0,0
N1542,258914.0,110243.0,111,44,264831,108924,0,0
N2590,258909.5,110238.5,111,44,264831,108924,0,0
N1327,258914.0,110243.0,111,44,264831,108924,0,0
N147,258914.0,110243.0,111,44,264831,108924,0,0
N823,258914.0,110243.0,111,44,264831,108924,0,0
N2178,258914.0,110243.0,111,44,264831,108924,0,0
N505,258909.5,110238.5,111,44,264831,108924,0,0
N2587,18189.0,20272.5,9,24,27231,18888,0,0
N562,258909.5,110238.5,111,44,264831,108924,0,0
N2475,258914.0,110243.0,111,44,264831,108924,0,0
N665,258909.5,110238.5,111,44,264831,108924,0,0
N174,258909.5,110238.5,111,44,264831,108924,0,0
N525,258909.5,110238.5,111,44,264831,108924,0,0
N1352,258914.0,110243.0,111,44,264831,108924,0,0
N1420,258909.5,110238.5,111,44,264831,108924,0,0
N2078,258914.0,110243.0,111,44,264831,108924,0,0
N2206,258909.5,110238.5,111,44,264831,108924,0,0
N2169,18189.0,20272.5,9,24,27231,18888,0,0
N1762,258914.0,110243.0,111,44,264831,108924,0,0
N1824,258909.5,110238.5,111,44,264831,108924,0,0
N105,258909.5,110238.5,111,44,264831,108924,0,0
N1370,258909.5,110238.5,111,44,264831,108924,0,0
N1481,258909.5,110238.5,111,44,264831,108924,0,0
N133,261750.0,119223.25,116,64,266666,113804,0,0
N970,258914.0,110243.0,111,44,264831,108924,0,0
N1276,258909.5,110238.5,111,44,264831,108924,0,0
N942,18189.0,20272.5,9,24,27231,18888,0,0
N1253,258909.5,110238.5,111,44,264831,108924,0,0
N1856,258914.0,110243.0,111,44,264831,108924,0,0
N1033,258914.0,110243.0,111,44,264831,108924,0,0
N1772,258914.0,110243.0,111,44,264831,108924,0,0
N1761,258909.5,110238.5,111,44,264831,108924,0,0
N210,261750.0,119223.25,116,64,266666,113804,0,0
N640,258914.0,110243.0,111,44,264831,108924,0,0
N563,258914.0,110243.0,111,44,264831,108924,0,0
N2301,258914.0,110243.0,111,44,264831,108924,0,0
N921,258914.0,110243.0,111,44,264831,108924,0,0
N749,261750.0,119223.25,116,64,266666,113804,0,0
N2626,258909.5,110238.5,111,44,264831,108924,0,0
N323,258914.0,110243.0,111,44,264831,108924,0,0
N2602,258909.5,110238.5,111,44,264831,108924,0,0
N1120,258914.0,110243.0,111,44,264831,108924,0,0
N634,258909.5,110238.5,111,44,264831,108924,0,0
N718,18189.0,20272.5,9,24,27231,18888,0,0
N2312,258909.5,110238.5,111,44,264831,108924,0,0
N2617,258914.0,110243.0,111,44,264831,108924,0,0
N1469,261750.0,119223.25,116,64,266666,113804,0,0
N1296,258914.0,110243.0,111,44,264831,108924,0,0
N2392,258909.5,110238.5,111,44,264831,108924,0,0
N788,261750.0,119223.25,116,64,266666,113804,0,0
N861,258909.5,110238.5,111,44,264831,108924,0,0
N1883,258914.0,110243.0,111,44,264831,108924,0,0
N2041,18189.0,20272.5,9,24,27231,18888,0,0
N1943,261750.0,119223.25,116,64,266666,113804,0,0
N2393,258909.5,110238.5,111,44,264831,108924,0,0
N76,258914.0,110243.0,111,44,264831,108924,0,0
N775,258909.5,110238.5,111,44,264831,108924,0,0
N2383,261750.0,119223.25,116,64,266666,113804,0,0
N491,258909.5,110238.5,111,44,264831,108924,0,0
N2425,258914.0,110243.0,111,44,264831,108924,0,0
N2549,258914.0,110243.0,111,44,264831,108924,0,0
N985,258909.5,110238.5,111,44,264831,108924,0,0
N1473,258909.5,110238.5,111,44,264831,108924,0,0
N783,258914.0,110243.0,111,44,264831,108924,0,0
N1751,258914.0,110243.0,111,44,264831,108924,0,0
N78,258914.0,110243.0,111,44,264831,108924,0,0
N2633,258914.0,110243.0,111,44,264831,108924,0,0
N1390,258914.0,110243.0,111,44,264831,108924,0,0
N660,258909.5,110238.5,111,44,264831,108924,0,0
N1740,258914.0,110243.0,111,44,264831,108924,0,0
N1922,18189.0,20272.5,9,24,27231,18888,0,0
N150,258909.5,110238.5,111,44,264831,108924,0,0
N2586,261750.0,119223.25,116,64,266666,113804,0,0
N628,18189.0,20272.5,9,24,27231,18888,0,0
N971,261750.0,119223.25,116,64,266666,113804,0,0
N2548,258914.0,110243.0,111,44,264831,108924,0,0
N2515,258914.0,110243.0,111,44,264831,108924,0,0
N2175,258909.5,110238.5,111,44,264831,108924,0,0
N2642,258914.0,110243.0,111,44,264831,108924,0,0
N1729,18189.0,20272.5,9,24,27231,18888,0,0
N2260,258909.5,110238.5,111,44,264831,108924,0,0
N156,258909.5,110238.5,111,44,264831,108924,0,0
N979,258909.5,110238.5,111,44,264831,108924,0,0
N1535,258909.5,110238.5,111,44,264831,108924,0,0
N709,258914.0,110243.0,111,44,264831,108924,0,0
N1944,18189.0,20272.5,9,24,27231,18888,0,0
N1518,258909.5,110238.5,111,44,264831,108924,0,0
N1068,258914.0,110243.0,111,44,264831,108924,0,0
N579,258909.5,110238.5,111,44,264831,108924,0,0
N831,258914.0,110243.0,111,44,264831,108924,0,0
N1802,258909.5,110238.5,111,44,264831,108924,0,0
N662,258909.5,110238.5,111,44,264831,108924,0,0
N2011,261750.0,119223.25,116,64,266666,113804,0,0
N74,261750.0,119223.25,116,64,266666,113804,0,0
N2287,258909.5,110238.5,111,44,264831,108924,0,0
N1855,258909.5,110238.5,111,44,264831,108924,0,0
N2540,258909.5,110238.5,111,44,264831,108924,0,0
N2205,258914.0,110243.0,111,44,264831,108924,0,0
N1267,261750.0,119223.25,116,64,266666,113804,0,0
N1203,258909.5,110238.5,111,44,264831,108924,0,0
N1928,258909.5,110238.5,111,44,264831,108924,0,0
N145,258914.0,110243.0,111,44,264831,108924,0,0
N2395,258909.5,110238.5,111,44,264831,108924,0,0
N5,261750.0,119223.25,116,64,266666,113804,0,0
N927,261750.0,119223.25,116,64,266666,113804,0,0
N2376,258909.5,110238.5,111,44,264831,108924,0,0
N614,258914.0,110243.0,111,44,264831,108924,0,0
N1136,258914.0,110243.0,111,44,264831,108924,0,0
N1087,258909.5,110238.5,111,44,264831,108924,0,0
N285,258909.5,110238.5,111,44,264831,108924,0,0
N1379,258914.0,110243.0,111,44,264831,108924,0,0
N765,258914.0,110243.0,111,44,264831,108924,0,0
N2035,258914.0,110243.0,111,44,264831,108924,0,0
N2203,258909.5,110238.5,111,44,264831,108924,0,0
N508,258909.5,110238.5,111,44,264831,108924,0,0
N1611,258909.5,110238.5,111,44,264831,108924,0,0
N1923,258909.5,110238.5,111,44,264831,108924,0,0
N399,258909.5,110238.5,111,44,264831,108924,0,0
N33,18189.0,20272.5,9,24,27231,18888,0,0
N1892,258914.0,110243.0,111,44,264831,108924,0,0
N1156,261750.0,119223.25,116,64,266666,113804,0,0
N958,258909.5,110238.5,111,44,264831,108924,0,0
N92,258909.5,110238.5,111,44,264831,108924,0,0
N2521,258909.5,110238.5,111,44,264831,108924,0,0
N1249,258909.5,110238.5,111,44,264831,108924,0,0
N1861,258914.0,110243.0,111,44,264831,108924,0,0
N1654,258909.5,110238.5,111,44,264831,108924,0,0
N1423,258914.0,110243.0,111,44,264831,108924,0,0
N1908,258909.5,110238.5,111,44,264831,108924,0,0
N1825,258909.5,110238.5,111,44,264831,108924,0,0
N805,258914.0,110243.0,111,44,264831,108924,0,0
N2239,258909.5,110238.5,111,44,264831,108924,0,0
N2649,258909.5,110238.5,111,44,264831,108924,0,0
N2394,258914.0,110243.0,111,44,264831,108924,0,0
N319,258909.5,110238.5,111,44,264831,108924,0,0
N750,258914.0,110243.0,111,44,264831,108924,0,0
N2646,258914.0,110243.0,111,44,264831,108924,0,0
N1549,258909.5,110238.5,111,44,264831,108924,0,0
N65,258914.0,110243.0,111,44,264831,108924,0,0
N1797,258914.0,110243.0,111,44,264831,108924,0,0
N950,258909.5,110238.5,111,44,264831,108924,0,0
N250,258914.0,110243.0,111,44,264831,108924,0,0
N243,258909.5,110238.5,111,44,264831,108924,0,0
N980,258909.5,110238.5,111,44,264831,108924,0,0
N2293,258914.0,110243.0,111,44,264831,108924,0,0
N2351,258909.5,110238.5,111,44,264831,108924,0,0
N2623,261750.0,119223.25,116,64,266666,113804,0,0
N1295,258909.5,110238.5,111,44,264831,108924,0,0
N447,258914.0,110243.0,111,44,264831,108924,0,0
N1696,258914.0,110243.0,111,44,264831,108924,0,0
N828,258909.5,110238.5,111,44,264831,108924,0,0
N564,258909.5,110238.5,111,44,264831,108924,0,0
N2028,258909.5,110238.5,111,44,264831,108924,0,0
N875,258909.5,110238.5,111,44,264831,108924,0,0
N1416,258914.0,110243.0,111,44,264831,108924,0,0
N158,261750.0,119223.25,116,64,266666,113804,0,0
N1092,258914.0,110243.0,111,44,264831,108924,0,0
N1783,258914.0,110243.0,111,44,264831,108924,0,0
N2177,258909.5,110238.5,111,44,264831,108924,0,0
N410,258909.5,110238.5,111,44,264831,108924,0,0
N2337,258909.5,110238.5,111,44,264831,108924,0,0
N1681,258909.5,110238.5,111,44,264831,108924,0,0
N1562,258914.0,110243.0,111,44,264831,108924,0,0
N2657,258909.5,110238.5,111,44,264831,108924,0,0
N854,258914.0,110243.0,111,44,264831,108924,0,0
N1581,258909.5,110238.5,111,44,264831,108924,0,0
N1784,261750.0,119223.25,116,64,266666,113804,0,0
N385,258909.5,110238.5,111,44,264831,108924,0,0
N1113,258914.0,110243.0,111,44,264831,108924,0,0
N141,258914.0,110243.0,111,44,264831,108924,0,0
N1584,258909.5,110238.5,111,44,264831,108924,0,0
N2173,258909.5,110238.5,111,44,264831,108924,0,0
N306,258909.5,110238.5,111,44,264831,108924,0,0
N1190,258909.5,110238.5,111,44,264831,108924,0,0
N86,258909.5,110238.5,111,44,264831,108924,0,0
N393,258909.5,110238.5,111,44,264831,108924,0,0
N884,258914.0,110243.0,111,44,264831,108924,0,0
N1186,261750.0,119223.25,116,64,266666,113804,0,0
N2224,258909.5,110238.5,111,44,264831,108924,0,0
N2043,18189.0,20272.5,9,24,27231,18888,0,0
N1421,258909.5,110238.5,111,44,264831,108924,0,0
N1716,18189.0,20272.5,9,24,27231,18888,0,0
N2031,258914.0,110243.0,111,44,264831,108924,0,0
N460,258909.5,110238.5,111,44,264831,108924,0,0
N2412,258914.0,110243.0,111,44,264831,108924,0,0
N2138,258914.0,110243.0,111,44,264831,108924,0,0
N1231,258914.0,110243.0,111,44,264831,108924,0,0
N1048,258909.5,110238.5,111,44,264831,108924,0,0
N83,258914.0,110243.0,111,44,264831,108924,0,0
N2381,258909.5,110238.5,111,44,264831,108924,0,0
N1369,258914.0,110243.0,111,44,264831,108924,0,0
N342,258909.5,110238.5,111,44,264831,108924,0,0
N63,258909.5,110238.5,111,44,264831,108924,0,0
N2153,258909.5,110238.5,111,44,264831,108924,0,0
N2023,258914.0,110243.0,111,44,264831,108924,0,0
N155,258909.5,110238.5,111,44,264831,108924,0,0
N1443,258909.5,110238.5,111,44,264831,108924,0,0
N1192,258914.0,110243.0,111,44,264831,108924,0,0
N776,18189.0,20272.5,9,24,27231,18888,0,0
N1047,258909.5,110238.5,111,44,264831,108924,0,0
N2130,261750.0,119223.25,116,64,266666,113804,0,0
N2553,258914.0,110243.0,111,44,264831,108924,0,0
N886,258909.5,110238.5,111,44,264831,108924,0,0
N1927,258909.5,110238.5,111,44,264831,108924,0,0
N2152,258909.5,110238.5,111,44,264831,108924,0,0
N139,258914.0,110243.0,111,44,264831,108924,0,0
N1262,258909.5,110238.5,111,44,264831,108924,0,0
N2047,18189.0,20272.5,9,24,27231,18888,0,0
N1494,258909.5,110238.5,111,44,264831,108924,0,0
N2274,258909.5,110238.5,111,44,264831,108924,0,0
N337,258909.5,110238.5,111,44,264831,108924,0,0
N654,258914.0,110243.0,111,44,264831,108924,0,0
N2485,258909.5,110238.5,111,44,264831,108924,0,0
N1640,261750.0,119223.25,116,64,266666,113804,0,0
N1546,258914.0,110243.0,111,44,264831,108924,0,0
N480,261750.0,119223.25,116,64,266666,113804,0,0
N990,258909.5,110238.5,111,44,264831,108924,0,0
N503,258909.5,110238.5,111,44,264831,108924,0,0
N100,258909.5,110238.5,111,44,264831,108924,0,0
N689,18189.0,20272.5,9,24,27231,18888,0,0
N311,258909.5,110238.5,111,44,264831,108924,0,0
N1642,258909.5,110238.5,111,44,264831,108924,0,0
N1089,258909.5,110238.5,111,44,264831,108924,0,0
N538,258914.0,110243.0,111,44,264831,108924,0,0
N2076,258909.5,110238.5,111,44,264831,108924,0,0
N2006,258909.5,110238.5,111,44,264831,108924,0,0
N1657,258909.5,110238.5,111,44,264831,108924,0,0
N1747,258909.5,110238.5,111,44,264831,108924,0,0
N1413,258909.5,110238.5,111,44,264831,108924,0,0
N1166,258909.5,110238.5,111,44,264831,108924,0,0
N1550,258909.5,110238.5,111,44,264831,108924,0,0
N2594,258909.5,110238.5,111,44,264831,108924,0,0
N560,261750.0,119223.25,116,64,266666,113804,0,0
N418,18189.0,20272.5,9,24,27231,18888,0,0
N1036,258909.5,110238.5,111,44,264831,108924,0,0
N1777,258914.0,110243.0,111,44,264831,108924,0,0
N624,258909.5,110238.5,111,44,264831,108924,0,0
N2399,18189.0,20272.5,9,24,27231,18888,0,0
N28,258914.0,110243.0,111,44,264831,108924,0,0
N997,18189.0,20272.5,9,24,27231,18888,0,0
N1202,18189.0,20272.5,9,24,27231,18888,0,0
N1880,258909.5,110238.5,111,44,264831,108924,0,0
N536,258914.0,110243.0,111,44,264831,108924,0,0
N1651,258914.0,110243.0,111,44,264831,108924,0,0
N523,258909.5,110238.5,111,44,264831,108924,0,0
N1659,258914.0,110243.0,111,44,264831,108924,0,0
N751,258914.0,110243.0,111,44,264831,108924,0,0
N315,261750.0,119223.25,116,64,266666,113804,0,0
N2429,258914.0,110243.0,111,44,264831,108924,0,0
N60,258914.0,110243.0,111,44,264831,108924,0,0
N2247,258914.0,110243.0,111,44,264831,108924,0,0
N235,258914.0,110243.0,111,44,264831,108924,0,0
N124,258909.5,110238.5,111,44,264831,108924,0,0
N2264,258909.5,110238.5,111,44,264831,108924,0,0
N988,258909.5,110238.5,111,44,264831,108924,0,0
N404,258909.5,110238.5,111,44,264831,108924,0,0
N1650,261750.0,119223.25,116,64,266666,113804,0,0
N382,261750.0,119223.25,116,64,266666,113804,0,0
N2593,258914.0,110243.0,111,44,264831,108924,0,0
N397,258909.5,110238.5,111,44,264831,108924,0,0
N522,258909.5,110238.5,111,44,264831,108924,0,0
N1083,258909.5,110238.5,111,44,264831,108924,0,0
N969,258909.5,110238.5,111,44,264831,108924,0,0
N1668,258909.5,110238.5,111,44,264831,108924,0,0
N167,258914.0,110243.0,111,44,264831,108924,0,0
N497,261750.0,119223.25,116,64,266666,113804,0,0
N2601,258914.0,110243.0,111,44,264831,108924,0,0
N245,18189.0,20272.5,9,24,27231,18888,0,0
N960,258909.5,110238.5,111,44,264831,108924,0,0
N1257,258909.5,110238.5,111,44,264831,108924,0,0
N1962,258914.0,110243.0,111,44,264831,108924,0,0
N2144,258914.0,110243.0,111,44,264831,108924,0,0
N2468,258914.0,110243.0,111,44,264831,108924,0,0
N1381,258914.0,110243.0,111,44,264831,108924,0,0
N1503,258909.5,110238.5,111,44,264831,108924,0,0
N2213,258914.0,110243.0,111,44,264831,108924,0,0
N737,258914.0,110243.0,111,44,264831,108924,0,0
N1648,258909.5,110238.5,111,44,264831,108924,0,0
N1066,258909.5,110238.5,111,44,264831,108924,0,0
N669,258909.5,110238.5,111,44,264831,108924,0,0
N930,258909.5,110238.5,111,44,264831,108924,0,0
N1306,258909.5,110238.5,111,44,264831,108924,0,0
N2612,258914.0,110243.0,111,44,264831,108924,0,0
N165,258909.5,110238.5,111,44,264831,108924,0,0
N1447,258914.0,110243.0,111,44,264831,108924,0,0
N1070,258914.0,110243.0,111,44,264831,108924,0,0
N1686,18189.0,20272.5,9,24,27231,18888,0,0
N2045,261750.0,119223.25,116,64,266666,113804,0,0
N2605,258909.5,110238.5,111,44,264831,108924,0,0
N1801,258909.5,110238.5,111,44,264831,108924,0,0
N1942,258909.5,110238.5,111,44,264831,108924,0,0
N673,258909.5,110238.5,111,44,264831,108924,0,0
N1680,258914.0,110243.0,111,44,264831,108924,0,0
N1329,258914.0,110243.0,111,44,264831,108924,0,0
N530,261750.0,119223.25,116,64,266666,113804,0,0
N2622,258909.5,110238.5,111,44,264831,108924,0,0
N807,261750.0,119223.25,116,64,266666,113804,0,0
N1794,258909.5,110238.5,111,44,264831,108924,0,0
N1500,258909.5,110238.5,111,44,264831,108924,0,0
N1117,18189.0,20272.5,9,24,27231,18888,0,0
N2316,258914.0,110243.0,111,44,264831,108924,0,0
N1393,258914.0,110243.0,111,44,264831,108924,0,0
N1468,258909.5,110238.5,111,44,264831,108924,0,0
N466,258909.5,110238.5,111,44,264831,108924,0,0
N2440,258909.5,110238.5,111,44,264831,108924,0,0
N510,258909.5,110238.5,111,44,264831,108924,0,0
N2466,258914.0,110243.0,111,44,264831,108924,0,0
N1803,258909.5,110238.5,111,44,264831,108924,0,0
N67,258909.5,110238.5,111,44,264831,108924,0,0
N760,258909.5,110238.5,111,44,264831,108924,0,0
N1828,258914.0,110243.0,111,44,264831,108924,0,0
N1909,258909.5,110238.5,111,44,264831,108924,0,0
N630,18189.0,20272.5,9,24,27231,18888,0,0
N592,261750.0,119223.25,116,64,266666,113804,0,0
N999,258909.5,110238.5,111,44,264831,108924,0,0
N2433,258914.0,110243.0,111,44,264831,108924,0,0
N1144,258909.5,110238.5,111,44,264831,108924,0,0
N2219,258914.0,110243.0,111,44,264831,108924,0,0
N450,258909.5,110238.5,111,44,264831,108924,0,0
N1075,261750.0,119223.25,116,64,266666,113804,0,0
N1362,258914.0,110243.0,111,44,264831,108924,0,0
N577,258914.0,110243.0,111,44,264831,108924,0,0
N2380,258914.0,110243.0,111,44,264831,108924,0,0
N2263,258909.5,110238.5,111,44,264831,108924,0,0
N844,258914.0,110243.0,111,44,264831,108924,0,0
N1315,258914.0,110243.0,111,44,264831,108924,0,0
N1256,258909.5,110238.5,111,44,264831,108924,0,0
N1560,258914.0,110243.0,111,44,264831,108924,0,0
N1388,258909.5,110238.5,111,44,264831,108924,0,0
N2563,258909.5,110238.5,111,44,264831,108924,0,0
N573,258909.5,110238.5,111,44,264831,108924,0,0
N1513,258909.5,110238.5,111,44,264831,108924,0,0
N1695,258914.0,110243.0,111,44,264831,108924,0,0
N835,258909.5,110238.5,111,44,264831,108924,0,0
N36,258914.0,110243.0,111,44,264831,108924,0,0
N1809,258909.5,110238.5,111,44,264831,108924,0,0
N501,258909.5,110238.5,111,44,264831,108924,0,0
N2619,261750.0,119223.25,116,64,266666,113804,0,0
N1690,258914.0,110243.0,111,44,264831,108924,0,0
N618,261750.0,119223.25,116,64,266666,113804,0,0
N1905,258909.5,110238.5,111,44,264831,108924,0,0
N1619,258909.5,110238.5,111,44,264831,108924,0,0
N1530,258914.0,110243.0,111,44,264831,108924,0,0
N2055,258914.0,110243.0,111,44,264831,108924,0,0
N255,258909.5,110238.5,111,44,264831,108924,0,0
N1288,258914.0,110243.0,111,44,264831,108924,0,0
N1084,258909.5,110238.5,111,44,264831,108924,0,0
N2455,258909.5,110238.5,111,44,264831,108924,0,0
N201,258909.5,110238.5,111,44,264831,108924,0,0
N1006,258909.5,110238.5,111,44,264831,108924,0,0
N2532,258914.0,110243.0,111,44,264831,108924,0,0
N2391,258914.0,110243.0,111,44,264831,108924,0,0
N821,258909.5,110238.5,111,44,264831,108924,0,0
N642,261750.0,119223.25,116,64,266666,113804,0,0
N1887,258914.0,110243.0,111,44,264831,108924,0,0
N2638,261750.0,119223.25,116,64,266666,113804,0,0
N1636,258909.5,110238.5,111,44,264831,108924,0,0
N106,258909.5,110238.5,111,44,264831,108924,0,0
N2268,258909.5,110238.5,111,44,264831,108924,0,0
N1895,258914.0,110243.0,111,44,264831,108924,0,0
N1820,258909.5,110238.5,111,44,264831,108924,0,0
N909,258909.5,110238.5,111,44,264831,108924,0,0
N767,258914.0,110243.0,111,44,264831,108924,0,0
N1342,258914.0,110243.0,111,44,264831,108924,0,0
N1839,258909.5,110238.5,111,44,264831,108924,0,0
N1939,258909.5,110238.5,111,44,264831,108924,0,0
N1807,258914.0,110243.0,111,44,264831,108924,0,0
N1713,258909.5,110238.5,111,44,264831,108924,0,0
N1125,258914.0,110243.0,111,44,264831,108924,0,0
N413,18189.0,20272.5,9,24,27231,18888,0,0
N677,258914.0,110243.0,111,44,264831,108924,0,0
N2082,18189.0,20272.5,9,24,27231,18888,0,0
N2580,258909.5,110238.5,111,44,264831,108924,0,0
N882,18189.0,20272.5,9,24,27231,18888,0,0
N2650,258914.0,110243.0,111,44,264831,108924,0,0
N1910,258909.5,110238.5,111,44,264831,108924,0,0
N2072,258914.0,110243.0,111,44,264831,108924,0,0
N1090,258914.0,110243.0,111,44,264831,108924,0,0
N8,258914.0,110243.0,111,44,264831,108924,0,0
N555,18189.0,20272.5,9,24,27231,18888,0,0
N743,258909.5,110238.5,111,44,264831,108924,0,0
N2240,258914.0,110243.0,111,44,264831,108924,0,0
N2377,258914.0,110243.0,111,44,264831,108924,0,0
N682,258914.0,110243.0,111,44,264831,108924,0,0
N1573,261750.0,119223.25,116,64,266666,113804,0,0
N475,258909.5,110238.5,111,44,264831,108924,0,0
N692,258909.5,110238.5,111,44,264831,108924,0,0
N810,258909.5,110238.5,111,44,264831,108924,0,0
N1798,258909.5,110238.5,111,44,264831,108924,0,0
N2182,258909.5,110238.5,111,44,264831,108924,0,0
N1063,258914.0,110243.0,111,44,264831,108924,0,0
N1325,258909.5,110238.5,111,44,264831,108924,0,0
N762,258914.0,110243.0,111,44,264831,108924,0,0
N723,261750.0,119223.25,116,64,266666,113804,0,0
